,Network_Line_In_N_101_N_102_cac1,Network_Line_In_N_103_N_124_cac1,Network_Line_In_N_106_N_108_cac1,Network_Line_In_N_109_N_111_cac1,Network_Line_In_N_115_N_116_cac1,Network_Line_In_N_116_N_117_cac1,Network_Line_In_N_117_N_118_cac1,Network_Line_In_N_118_N_121_cac1
7266,2.243E-05,-0.000192244,-6.0659E-05,-1.38315E-05,0.000312272,0.001690205,0.000724889,0.001441349
7267,3.02145E-05,-0.00018219,-5.60215E-05,1.3265E-05,0.000282447,0.00170172,0.000769761,0.001377668
7268,-7.1589E-05,-0.000200037,-2.3149E-05,-2.1402E-05,8.2061E-05,0.00145907,0.000544355,0.001463887
7269,-5.8457E-05,-0.000141882,9.8892E-05,-5.269E-05,1.62495E-05,0.000811875,0.000363793,0.001293615
7270,-8.24E-05,-0.0001585,0.000114947,-4.9714E-05,-0.000107773,0.000816692,0.000319481,0.001137044
7271,-2.94705E-05,-0.00013426,0.000126965,-1.16635E-05,-0.00017184,0.000932585,0.000333511,0.001036309
7272,-4.94534E-05,-0.000121962,0.000129994,-3.07597E-05,-0.000211902,0.000930652,0.000352345,0.000992466
7273,-5.77941E-05,-0.000113457,0.000108555,-2.51195E-05,-0.00022582,0.000911594,0.00033772,0.000975952
7274,-3.73759E-05,-4.34592E-05,5.6967E-05,6.4223E-06,-0.000208851,0.000853717,0.000316002,0.000856541
7275,-2.14428E-05,-6.67199E-05,3.48352E-05,2.14945E-06,-0.000217855,0.000811443,0.000308167,0.000858236
7276,-5.8934E-05,-0.000109941,9.96329E-05,-0.000041321,-0.000229206,0.000864416,0.000280056,0.001036063
7277,-5.29512E-05,-0.000154968,0.000156328,-3.91005E-05,-0.000206597,0.00076117,0.000229556,0.001061965
7278,-6.68275E-05,-0.000143949,0.000169639,-5.72905E-05,-1.1764E-05,0.000669018,0.000268296,0.001369544
7279,-1.9923E-05,-0.000120648,0.000133987,-4.69345E-05,8.85425E-05,0.000709076,0.000296079,0.00144073
7280,4.0457E-05,-8.57825E-05,5.1938E-05,2.9497E-05,0.000123386,0.000758291,0.000350256,0.001524203
7281,1.96175E-05,-6.8754E-05,8.72985E-05,5.61175E-05,7.89575E-05,0.000675309,0.000351988,0.001477558
7282,6.3196E-05,-4.9475E-05,2.19125E-05,0.000104685,7.33845E-05,0.000682913,0.000347291,0.001252912
7283,3.43625E-05,-9.0895E-06,3.8654E-05,0.000108816,4.77735E-05,0.000710048,0.000329774,0.001161829
7284,5.9288E-05,-6.7985E-06,3.3807E-05,0.000108116,-1.71402E-05,0.000743255,0.000386528,0.001087323
7285,8.5585E-05,-1.27925E-05,4.5583E-05,0.000104282,1.18095E-05,0.000765179,0.000422534,0.001088507
7286,0.000067536,-2.22805E-05,5.02025E-05,9.4064E-05,6.6724E-05,0.000814714,0.000480622,0.001073424
7287,7.5117E-05,-5.95375E-05,4.0393E-05,5.6267E-05,2.7873E-05,0.000786986,0.000491489,0.001185187
7288,1.8485E-05,-0.000208165,-7.1961E-05,-4.78585E-05,0.000202935,0.001493395,0.000661898,0.00139175
7289,0.000129663,-0.000130756,-0.000101122,5.5865E-05,0.000359536,0.001551447,0.000762683,0.001333938
7290,0.00015685,-6.81025E-05,-8.0075E-05,0.000136409,0.000370868,0.001586225,0.000844054,0.001331084
7291,0.000127081,-4.2874E-05,-0.000118781,0.000153144,0.000291106,0.001567033,0.000834577,0.001316261
7292,3.275E-06,-9.54565E-05,-9.4749E-05,5.5839E-05,0.000115239,0.000874508,0.000453212,0.001356922
7293,-5.31525E-05,-0.000122823,7.79035E-05,-8.12035E-05,-7.726E-06,0.00073804,0.000308216,0.001228005
7294,-0.000109036,-0.000175402,6.3423E-05,-0.000100397,-0.000224807,0.000750109,0.000219814,0.000917666
7295,-6.20487E-05,-0.000149605,7.81715E-05,-4.18275E-05,-0.000237778,0.000899691,0.000272591,0.000946574
7296,-5.65575E-05,-0.000143863,8.87886E-05,-5.02208E-05,-0.000266388,0.000922799,0.00035261,0.000934441
7297,-2.18487E-05,-9.0394E-05,5.17928E-05,-2.50935E-05,-0.00024413,0.000858121,0.000335824,0.000844043
7298,-4.49194E-05,-9.31061E-05,3.60088E-05,-8.7302E-05,-0.00021375,0.000742771,0.000294697,0.000731144
7299,-3.33414E-05,-0.000104036,3.62805E-05,-9.77033E-05,-0.000177346,0.000726323,0.000284981,0.000735592
7300,-3.73459E-05,-0.000125643,5.13345E-06,-5.96941E-05,-0.000249986,0.000712391,0.00025979,0.000760902
7301,-4.99822E-05,-0.00014877,0.000133041,-7.16225E-05,-0.000290517,0.00081861,0.000213928,0.000968963
7302,-1.5557E-05,-0.000182361,0.000153058,-7.9125E-05,-0.00027065,0.000776425,0.000180572,0.000962254
7303,-2.3913E-05,-0.000180893,0.000129689,-6.09758E-05,-0.000244025,0.000740066,0.000196278,0.001002721
7304,1.0796E-05,-0.000158597,0.000144772,-4.9215E-05,-0.000224445,0.000790942,0.000211451,0.001034521
7305,4.73525E-06,-0.000107013,0.000130728,-1.68533E-05,-0.000212833,0.000866693,0.000225015,0.000976525
7306,3.205E-07,-3.8385E-05,8.4151E-05,2.4475E-05,-0.000161182,0.000959895,0.000332132,0.000868291
7307,9.5255E-06,-1.59926E-05,5.67882E-05,2.7392E-05,-0.000144299,0.001050912,0.000417304,0.000789341
7308,-1.8075E-05,-9.0933E-06,2.94152E-05,2.35662E-05,-0.000157319,0.0010507,0.000412762,0.00071821
7309,-4.32317E-05,-1.49049E-05,3.1665E-05,3.87396E-05,-0.000187266,0.0010591,0.000424173,0.000543266
7310,-1.03787E-05,-3.0227E-05,6.7536E-05,1.1966E-05,-0.000172488,0.00112018,0.000454218,0.000526883
7311,7.99185E-05,-7.07435E-05,8.776E-05,1.3359E-05,-0.000118185,0.001081877,0.000436291,0.000746079
7312,6.95475E-05,-9.51175E-05,7.07735E-05,6.33725E-06,8.22025E-05,0.000956122,0.000420452,0.00088359
7313,-1.76205E-05,-0.00011351,9.94055E-05,-1.6245E-06,-1.03305E-05,0.000837631,0.000362604,0.001241118
7314,-3.32075E-05,-0.000140679,6.09865E-05,-5.7429E-05,-9.1715E-06,0.000799309,0.000294328,0.001251336
7315,-1.76245E-05,-0.000124123,7.12835E-05,-5.5514E-05,4.7795E-06,0.000823297,0.000315298,0.001235061
7316,2.73105E-05,-0.00010417,0.00015001,2.425E-07,-2.6956E-05,0.000858318,0.000416812,0.001241245
7317,-3.23057E-05,-0.000163719,0.000118614,-2.82E-05,-0.000241812,0.000820838,0.000283599,0.000949264
7318,-3.13445E-05,-0.000133246,0.000136219,-7.785E-07,-0.000223219,0.000885479,0.000307597,0.000962868
7319,-4.93565E-05,-0.000114627,0.00011573,-4.64525E-06,-0.000263468,0.00091096,0.000366363,0.000927426
7320,3.04023E-05,-6.34789E-05,6.34866E-05,2.13685E-05,-0.0001873,0.00087167,0.000447564,0.000823818
7321,3.11324E-05,-4.73261E-05,5.9016E-05,-5.53243E-05,-0.000120144,0.000753742,0.000367932,0.000697769
7322,5.46724E-05,-4.80861E-05,2.66358E-05,-4.75345E-06,-4.3083E-05,0.000659041,0.00029134,0.000624675
7323,6.21751E-05,-0.000112515,2.54996E-05,3.32445E-05,-2.07536E-05,0.000655089,0.000251226,0.000531353
7324,4.67078E-05,-0.000100419,-4.0232E-06,-1.87866E-05,-4.2308E-05,0.000632275,0.000249237,0.000617892
7325,1.33625E-05,-0.000124376,1.50798E-05,-6.83293E-05,-0.000188254,0.00070275,0.000301879,0.000770356
7326,-1.72816E-05,-8.5842E-05,9.22345E-05,-8.3856E-06,-0.000221387,0.000815042,0.000337094,0.001009315
7327,-6.95997E-05,-0.000149503,0.000128404,-2.08541E-05,-0.000235293,0.000765451,0.00026834,0.00101015
7328,-4.8358E-05,-0.000126794,0.000130344,7.59225E-06,-0.000202071,0.000735477,0.00026232,0.001068514
7329,6.2695E-06,-5.69855E-05,0.000126455,3.4649E-05,-0.000157822,0.000857946,0.000326675,0.001107957
7330,1.058E-05,-6.80685E-05,6.49465E-05,-2.72E-07,-0.000146755,0.000959407,0.000383869,0.000955355
7331,1.30198E-05,-5.47097E-05,2.29476E-05,7.816E-06,-0.00012853,0.001022749,0.000415564,0.000868011
7332,1.12357E-05,-5.74589E-05,1.27367E-05,9.0187E-06,-0.000118256,0.001043972,0.000427246,0.00082621
7333,2.0526E-05,-6.21265E-05,3.58483E-05,5.122E-06,-0.000120685,0.001052141,0.000429519,0.000820831
7334,4.97105E-05,-6.67905E-05,9.1784E-05,1.22265E-05,-0.000104964,0.001034201,0.000422311,0.000890844
7335,4.25095E-05,-7.78585E-05,0.000107106,3.7339E-05,-9.9625E-05,0.000984576,0.000413675,0.000922949
7336,1.78665E-05,-8.9012E-05,6.18095E-05,4.26955E-05,4.7881E-05,0.000908833,0.000429522,0.001105454
7337,2.6848E-05,-5.32125E-05,0.000113745,5.7854E-05,5.90345E-05,0.000877247,0.000439078,0.001347013
7338,-3.654E-06,-9.1031E-05,8.91125E-05,-5.8705E-06,3.4355E-05,0.000842881,0.000362203,0.001321063
7339,2.835E-06,-7.4044E-05,9.4988E-05,2.3325E-06,5.35325E-05,0.000882242,0.000388381,0.001305372
7340,2.755E-07,-7.1973E-05,0.000138413,0.000039056,-5.4672E-05,0.000861175,0.000443347,0.001222599
7341,-2.68255E-05,-0.000100535,0.000138659,0.00004001,-0.000195756,0.000869375,0.000355788,0.000986998
7342,-1.29635E-05,-9.35343E-05,0.000132449,3.1822E-05,-0.00019344,0.000929453,0.000363812,0.000986074
7343,-8.9368E-06,-9.92008E-05,0.00011586,3.46302E-05,-0.00022319,0.000950214,0.000463404,0.000960454
7344,4.36381E-05,-2.02842E-05,8.36627E-05,3.03314E-05,-0.000149108,0.000852246,0.000492744,0.000803113
7345,6.97374E-05,-8.65755E-06,9.00515E-05,4.96955E-06,-2.00681E-05,0.000747543,0.000412993,0.000729762
7346,8.03211E-05,-3.22201E-05,6.7614E-05,8.80547E-05,-1.14851E-05,0.000698734,0.000324249,0.000608955
7347,0.00011785,4.03598E-05,0.000125054,0.000152744,6.30655E-05,0.000736121,0.000441983,0.000619166
7348,0.000125881,1.74567E-05,0.000107396,0.000130691,6.90259E-05,0.000709016,0.000425275,0.000616208
7349,9.43541E-05,-2.69638E-05,8.47125E-06,1.32284E-05,-1.73785E-05,0.000650994,0.00030563,0.000664689
7350,6.74055E-05,-5.05673E-05,2.58722E-05,-4.58733E-05,-0.000136249,0.000728026,0.000387259,0.000798538
7351,2.89083E-05,-9.24692E-05,1.88277E-05,2.7344E-06,-0.000210773,0.0007408,0.000441406,0.000920374
7352,3.24585E-05,-7.64355E-05,5.39758E-05,3.78937E-05,-0.000193737,0.000789702,0.000389006,0.00107747
7353,4.7218E-05,-2.24152E-05,5.65387E-05,7.11493E-05,-0.00011358,0.000960398,0.0004551,0.001083683
7354,4.00505E-05,-4.54125E-06,6.05694E-05,4.24272E-05,-8.86807E-05,0.001046631,0.000490982,0.000959396
7355,2.66433E-05,2.9019E-06,0.000017792,0.000011783,-9.00477E-05,0.001039568,0.000479389,0.000890564
7356,3.05085E-06,3.32295E-06,1.8444E-05,-7.21215E-06,-8.49032E-05,0.000961155,0.000463989,0.000670038
7357,-1.23494E-05,-1.3336E-06,2.70679E-05,2.28735E-06,-7.42414E-05,0.000972312,0.000459652,0.000566434
7358,-3.59637E-05,-1.5672E-05,3.79461E-05,2.73063E-05,-0.000129982,0.001106065,0.000471995,0.000690013
7359,2.65095E-05,-5.0686E-05,7.39885E-05,1.76135E-05,-9.5676E-05,0.00110994,0.000475661,0.000797976
7360,9.675E-06,-5.62405E-05,0.000115902,4.3262E-05,3.54725E-05,0.000954699,0.000454273,0.000944633
7361,2.8774E-05,-7.591E-05,7.79E-05,2.98505E-05,5.57565E-05,0.000882905,0.000441704,0.001304877
7362,2.19085E-05,-6.33595E-05,9.28455E-05,2.77945E-05,5.2259E-05,0.0008705,0.0004134,0.001360886
7363,1.5877E-05,-6.4127E-05,0.000100985,1.92895E-05,6.4105E-05,0.000891886,0.000420734,0.001326736
7364,3.01265E-05,-5.78165E-05,0.000128683,5.32645E-05,-6.48125E-05,0.000895954,0.00046448,0.001190122
7365,-3.576E-06,-9.6347E-05,0.000134592,4.19695E-05,-0.000185709,0.000915651,0.000364498,0.001000643
7366,-1.43235E-05,-8.34055E-05,0.000123911,2.40355E-05,-0.000205848,0.000938557,0.000376865,0.000974819
7367,2.79137E-05,-2.18713E-05,0.000129379,5.94406E-05,-0.000182022,0.000992317,0.000516575,0.000981223
7368,1.94947E-05,-1.18315E-05,9.01334E-05,3.1815E-06,-0.000148561,0.000783008,0.000435215,0.000760887
7369,1.81645E-05,-1.02371E-05,9.63583E-05,8.50893E-05,-6.62357E-05,0.000706218,0.000351008,0.000659026
7370,5.06975E-05,-6.1765E-06,0.000127208,0.000157166,-5.8379E-05,0.000726063,0.000352543,0.000634875
7371,6.4008E-05,-1.76019E-05,0.000120215,0.000140071,-4.68082E-05,0.000715677,0.000337709,0.000635758
7372,0.000017345,-6.75023E-05,4.08478E-05,3.68431E-05,-0.00011367,0.000653647,0.000299845,0.000744376
7373,-2.31042E-05,-7.86967E-05,0.000143204,7.46205E-06,-0.000210758,0.00088343,0.000303548,0.00112145
7374,-7.83205E-05,-0.000135884,0.000158619,-1.71145E-05,-0.000199546,0.000720247,0.000201005,0.001157336
7375,-4.41185E-05,-0.000137128,0.000176989,-1.1504E-05,8.7765E-06,0.000713233,0.000304531,0.001460306
7376,-1.72665E-05,-0.000100766,0.000168666,-1.7125E-05,9.63625E-05,0.000742924,0.000345886,0.001470119
7377,-2.06875E-05,-5.63975E-05,0.00012784,5.3942E-05,4.34475E-05,0.00075126,0.000421725,0.001490939
7378,-6.3745E-06,-5.2541E-05,9.6415E-05,5.80705E-05,9.6225E-05,0.000830774,0.000440844,0.001336478
7379,-5.58025E-06,-0.000058036,8.11295E-05,3.5107E-05,5.8193E-05,0.000893317,0.000443213,0.001207818
7380,-6.6345E-06,-6.76555E-05,7.0702E-05,2.69935E-05,3.85715E-05,0.000869107,0.000439755,0.001220982
7381,-1.6205E-06,-6.6936E-05,8.7254E-05,3.58225E-05,3.2693E-05,0.00085127,0.000435107,0.001214143
7382,6.6685E-06,-8.81145E-05,8.36325E-05,2.94305E-05,8.20535E-05,0.000827656,0.000434228,0.001253717
7383,2.351E-05,-8.1882E-05,0.000113841,5.00975E-05,4.4253E-05,0.000820212,0.000482019,0.001395151
7384,-3.6389E-05,-0.000214417,-2.91285E-05,-4.0356E-05,0.000189099,0.001538448,0.000625897,0.001446825
7385,0.00011538,-0.000150893,-8.24405E-05,4.0163E-05,0.000342351,0.001624581,0.000786917,0.001393102
7386,6.37215E-05,-0.000164822,-6.1538E-05,4.33505E-05,0.000322625,0.001657154,0.000795883,0.00138994
7387,5.37225E-05,-0.000152581,-5.8819E-05,6.05615E-05,0.000297591,0.001666088,0.00082064,0.001335784
7388,-5.5428E-05,-0.000182189,-2.7161E-05,-4.693E-06,9.64445E-05,0.001139996,0.000483465,0.001432971
7389,-8.0839E-05,-0.000169161,0.000106997,-9.6258E-05,1.0118E-05,0.00078972,0.000313964,0.001272303
7390,-9.95173E-05,-0.000206429,0.000107323,-6.63582E-05,-0.000195596,0.000799794,0.00027543,0.001044598
7391,-7.71355E-05,-0.000181872,0.000120305,-5.7906E-05,-0.000206109,0.000890516,0.000270028,0.000994754
7392,-5.1655E-05,-0.00015432,0.000114221,-0.000066694,-0.000257816,0.000905298,0.000343956,0.000961967
7393,-3.89702E-05,-0.000147142,3.55168E-05,-4.97624E-05,-0.000262693,0.000826001,0.000303313,0.000905979
7394,-4.54969E-05,-0.000164278,2.37078E-05,-8.77268E-05,-0.000263557,0.000719495,0.000277966,0.000788908
7395,-1.73971E-05,-0.000141948,1.49384E-05,-7.17565E-05,-0.000263326,0.000690557,0.000262763,0.000785965
7396,3.28945E-06,-9.0599E-05,4.37015E-05,-1.44168E-05,-0.000253811,0.000785649,0.000249125,0.000966698
7397,-2.2218E-05,-0.000092473,0.000137247,-5.4655E-06,-0.000222766,0.000719529,0.000222657,0.001030959
7398,-8.4045E-06,-0.000108548,8.86315E-05,-3.48875E-05,-5.51045E-05,0.00059839,0.00021816,0.001280256
7399,3.81735E-05,-5.39275E-05,8.0444E-05,-2.9903E-05,6.71335E-05,0.00060694,0.000241265,0.001465112
7400,1.41895E-05,-9.81765E-05,4.06E-06,-1.45475E-05,-3.204E-06,0.000639118,0.000188134,0.00132002
7401,5.774E-06,-5.6833E-05,0.000126391,4.41035E-05,4.025E-07,0.000805501,0.000358515,0.001193938
7402,6.05913E-05,-3.40787E-05,6.67643E-05,8.94108E-05,-0.000110205,0.000928718,0.000400659,0.001023736
7403,6.4008E-05,-2.8301E-05,5.1245E-05,9.03605E-05,-0.000105802,0.000938345,0.000412114,0.001003686
7404,6.3356E-05,-4.16003E-05,4.9364E-05,8.73843E-05,-0.000123937,0.000952873,0.000427496,0.000941206
7405,5.81855E-05,-6.24315E-05,1.90403E-05,0.000067119,-0.00014792,0.000901942,0.000415173,0.00091108
7406,4.77095E-05,-3.3345E-05,-9.4175E-06,6.98415E-05,3.3919E-05,0.000894048,0.000509404,0.000901919
7407,6.5774E-05,-0.000104346,1.20665E-05,0.000062075,6.27265E-05,0.000914663,0.000607591,0.00099621
7408,2.1402E-05,-0.00021641,-0.000200272,-5.74145E-05,0.000247691,0.001625013,0.000681344,0.001093068
7409,0.000180371,-0.000105836,-0.000165619,8.26575E-05,0.000388547,0.001621189,0.000821739,0.001281686
7410,0.000137728,-7.8969E-05,-0.00013217,0.000134841,0.000365763,0.001602843,0.000863649,0.001325704
7411,0.00015353,-6.8303E-05,-0.000141982,0.000146407,0.000345975,0.001619388,0.000882241,0.00128248
7412,1.75765E-05,-0.000106059,-9.98675E-05,5.1398E-05,0.000113003,0.001211785,0.000521168,0.001349912
7413,-5.47355E-05,-0.000138558,3.6493E-05,-7.8842E-05,-2.5112E-05,0.000737273,0.000302393,0.001247325
7414,-6.7491E-05,-0.000149876,7.157E-05,-7.1347E-05,-0.000157006,0.000744327,0.000267565,0.001035147
7415,-6.72305E-05,-0.000154663,8.28685E-05,-4.2729E-05,-0.000241205,0.000855505,0.000278048,0.000947706
7416,-5.42368E-05,-0.000141006,7.62415E-05,-5.4952E-05,-0.000288811,0.000876475,0.000297617,0.000904351
7417,-5.6921E-06,-0.000105038,8.55328E-05,-1.57765E-05,-0.000273108,0.000875939,0.00033601,0.000953749
7418,-1.60412E-05,-0.00011225,2.16886E-05,-3.42131E-05,-0.000280831,0.000777572,0.00027531,0.000856437
7419,-7.905E-06,-0.000116371,2.10777E-05,-3.31142E-05,-0.000280984,0.000733286,0.000244215,0.000836626
7420,1.19656E-05,-7.96764E-05,6.25586E-05,-2.3108E-05,-0.00024844,0.000825007,0.000265092,0.001011983
7421,-1.7322E-05,-9.0602E-05,0.000130173,-7.1525E-06,-0.000219706,0.000716452,0.000215453,0.001035471
7422,2.83047E-05,-9.00477E-05,8.81593E-05,-1.6615E-05,-2.99477E-05,0.000624988,0.000236135,0.001295439
7423,5.74545E-05,-3.56105E-05,8.19225E-05,9.585E-06,8.03535E-05,0.000672649,0.000297274,0.001499578
7424,-2.07835E-05,-0.000129767,8.60505E-05,-4.53365E-05,1.1902E-05,0.000668909,0.000257536,0.00151711
7425,-5.80515E-05,-0.000126366,0.000131812,-8.2335E-06,3.51735E-05,0.000819101,0.000340859,0.00126918
7426,4.0379E-05,-6.26105E-05,8.1092E-05,4.05165E-05,-4.293E-05,0.000888571,0.000396274,0.001127497
7427,5.3268E-05,-8.47503E-05,8.38195E-05,3.3654E-05,-6.79195E-05,0.000907045,0.000384241,0.001128458
7428,7.21925E-05,-6.47605E-05,6.2965E-05,5.37115E-05,-0.000103045,0.000893675,0.000391365,0.001082868
7429,7.48075E-05,-9.2605E-06,5.633E-05,9.32255E-05,-9.6745E-06,0.000840556,0.000477347,0.001141932
7430,6.84485E-05,-3.3978E-05,7.20995E-05,8.3994E-05,8.07155E-05,0.00082837,0.000505212,0.001148932
7431,-2.291E-06,-0.000123173,5.80325E-05,-1.9075E-06,-5.1096E-05,0.000752807,0.000401895,0.001310453
7432,0.000174995,-0.000112947,-0.000136584,5.67135E-05,0.000306383,0.001494389,0.000737172,0.001372863
7433,0.000119106,-0.000142284,-8.481E-05,7.6022E-05,0.000377182,0.001583961,0.000801828,0.001402006
7434,8.1833E-05,-0.000139863,-0.000122972,7.7337E-05,0.000348198,0.001595211,0.000797789,0.001376886
7435,0.000101958,-0.000130679,-8.63255E-05,9.2451E-05,0.000351515,0.001625606,0.000829868,0.001361948
7436,1.7579E-05,-0.000100736,-7.20625E-05,6.3311E-05,9.9547E-05,0.001241512,0.000523548,0.001390569
7437,-5.4624E-05,-0.000139688,6.55535E-05,-6.21385E-05,-3.1326E-05,0.000733801,0.000313543,0.001256578
7438,-0.000108346,-0.000193201,8.8256E-05,-7.7851E-05,-0.00020137,0.000748143,0.000235919,0.001067471
7439,-8.70715E-05,-0.000185639,0.000107009,-7.0635E-05,-0.000221435,0.000872552,0.00025889,0.000986837
7440,-8.60804E-05,-0.000173118,0.000119224,-7.87193E-05,-0.000256073,0.000896953,0.000286285,0.000955194
7441,-4.24499E-05,-0.000131268,6.76028E-05,-4.11458E-05,-0.000254642,0.000866514,0.000299442,0.000951391
7442,-4.87566E-05,-0.000138231,3.84896E-05,-6.14003E-05,-0.000262555,0.000750441,0.000250671,0.000817236
7443,-1.68644E-05,-0.000163708,2.63602E-05,-6.96182E-05,-0.00025893,0.00071577,0.000243857,0.000822935
7444,-1.4849E-05,-0.000119586,5.9478E-05,-6.03945E-05,-0.000238366,0.00080153,0.000215679,0.000987418
7445,-4.08625E-05,-0.000124011,0.000166301,-3.45E-05,-0.00018546,0.000732549,0.000201576,0.001041547
7446,-2.2188E-05,-0.000127293,0.000156574,-4.38097E-05,-1.61195E-05,0.000641473,0.000236559,0.001350135
7447,1.8257E-05,-6.8393E-05,0.000110663,-1.91375E-05,9.00925E-05,0.00069331,0.000282492,0.001496155
7448,5.39455E-05,-6.10055E-05,0.000101798,1.10455E-05,5.44675E-05,0.000683472,0.00030265,0.00150444
7449,-2.32345E-05,-9.023E-05,0.000121624,1.19585E-05,3.6635E-05,0.000786678,0.000342034,0.00122529
7450,1.55755E-05,-9.28785E-05,5.25415E-05,3.66865E-05,-2.9247E-05,0.000921104,0.000431839,0.001029198
7451,4.49195E-05,-0.000131816,4.4536E-05,1.32955E-05,-0.000129324,0.001017686,0.000440032,0.000772156
7452,4.78255E-05,-0.000126109,2.969E-05,2.6092E-05,-0.000155248,0.001000613,0.000440903,0.000698272
7453,6.97045E-05,-9.23423E-05,1.3728E-05,5.737E-05,-0.000157427,0.000985806,0.000454489,0.000633539
7454,4.10195E-05,-7.67595E-05,-6.4E-06,5.93808E-05,-7.6357E-05,0.000986933,0.000479504,0.000607744
7455,6.7409E-05,-0.000129965,1.09E-05,5.7902E-05,7.17005E-05,0.000957854,0.000629477,0.00072486
7456,-7.2125E-06,-0.000213795,-0.000139024,-6.3021E-05,0.00024731,0.001684409,0.000683676,0.00113656
7457,0.000136477,-0.00015055,-0.000144493,3.7845E-05,0.000339851,0.001616978,0.00076365,0.001301155
7458,0.000106494,-0.00010198,-0.000107461,0.000115565,0.00033373,0.001602377,0.000839065,0.001355153
7459,0.000137036,-6.47675E-05,-0.000128496,0.000150118,0.000309632,0.001617812,0.000878782,0.001284172
7460,1.7446E-05,-9.6894E-05,-8.23395E-05,6.41795E-05,0.000100941,0.001276639,0.000561237,0.001362652
7461,-5.2545E-05,-0.000133988,5.57565E-05,-5.68815E-05,-3.5856E-05,0.000741475,0.000319664,0.00124573
7462,-8.35505E-05,-0.000157934,8.9042E-05,-7.20395E-05,-0.000146781,0.000755402,0.000272129,0.001105838
7463,-7.07285E-05,-0.000172329,0.000103556,-5.6308E-05,-0.000213292,0.000871982,0.000272639,0.000986002
7464,-7.1347E-05,-0.000155185,9.7256E-05,-6.51217E-05,-0.000263062,0.000892181,0.0002883,0.000929355
7465,-4.51653E-05,-0.000126973,9.93795E-05,-4.49269E-05,-0.000256889,0.000889059,0.000327397,0.000969864
7466,-2.67215E-05,-0.00013645,3.91342E-05,-3.74056E-05,-0.000246257,0.00080986,0.00028646,0.000927124
7467,-7.0968E-06,-0.000131581,2.50228E-05,-0.000036005,-0.000258431,0.000765134,0.00026976,0.00089819
7468,7.2457E-06,-9.25213E-05,8.74847E-05,-3.38069E-05,-0.000237711,0.000847336,0.000287175,0.001031987
7469,-4.76765E-05,-0.000120484,0.00015254,-3.09425E-05,-0.00020472,0.000731375,0.000206657,0.001053449
7470,-3.41535E-05,-0.000143946,0.000144855,-4.9092E-05,-3.1965E-06,0.000632699,0.000240196,0.001382128
7471,5.6775E-06,-0.000101119,9.91155E-05,-4.2464E-05,6.48095E-05,0.000662517,0.00025357,0.001508389
7472,4.3645E-05,-8.56895E-05,6.2108E-05,-9.5965E-06,-3.0585E-06,0.00066144,0.000277452,0.001498971
7473,7.3616E-05,-3.6435E-06,0.000114188,0.000116986,6.61245E-05,0.000784692,0.000469983,0.001189642
7474,5.9642E-05,-0.000049136,2.3913E-05,7.92965E-05,-9.45955E-05,0.000911545,0.000456516,0.000818253
7475,3.99648E-05,-8.83157E-05,1.90733E-05,6.10613E-05,-0.000141908,0.001006119,0.000480905,0.000604659
7476,4.6395E-05,-7.4584E-05,3.036E-06,6.49135E-05,-0.000161338,0.001011122,0.000489604,0.000510909
7477,3.38665E-05,-0.000104491,-5.204E-06,5.0023E-05,-0.00015872,0.001008276,0.000468835,0.000482015
7478,4.1604E-05,-6.46155E-05,-2.1681E-05,5.94105E-05,-4.10565E-05,0.001019102,0.000519924,0.000476241
7479,6.7842E-05,-0.000121582,3.0105E-06,5.83345E-05,7.42595E-05,0.000986047,0.000639305,0.000656538
7480,4.47525E-05,-0.000139247,-0.000101477,1.736E-06,0.000201706,0.001627915,0.000642546,0.00116142
7481,0.000149433,-0.000113151,-0.000181581,6.5119E-05,0.000326266,0.00160527,0.000784666,0.001275708
