,,,Demand,Solar,Wind,Hydro
2030,sc01,11-18 16:00:00+01:00,1318.530431,0.02,127.6,155.4
2030,sc01,11-18 17:00:00+01:00,1440.300594,0.02,32.4,158.4
2030,sc01,11-18 18:00:00+01:00,1394.152029,0.02,180.4,155.4
2030,sc01,11-18 19:00:00+01:00,1340.635206,0.02,498.8,158.4
2030,sc01,11-18 20:00:00+01:00,1263.462395,0.02,715.6,155.4
2030,sc01,11-18 21:00:00+01:00,1153.714126,0.02,2062.4,90.6
2030,sc01,11-18 22:00:00+01:00,1075.377907,0.02,2717.2,79.2
2030,sc01,11-18 23:00:00+01:00,1047.843889,0.02,2765.6,76.2
2030,sc01,11-19 00:00:00+01:00,1033.107373,0.02,2793.2,79.2
2030,sc01,11-19 01:00:00+01:00,1027.290327,0.02,2818.4,82.2
2030,sc01,11-19 02:00:00+01:00,1028.841539,0.02,2836.8,79.2
2030,sc01,11-19 03:00:00+01:00,1048.231692,0.02,2843.2,82.2
2030,sc01,11-19 04:00:00+01:00,1114.158213,0.02,2831.6,82.2
2030,sc01,11-19 05:00:00+01:00,1256.869743,0.02,2749.6,82.2
2030,sc01,11-19 06:00:00+01:00,1287.118382,438,2745.2,79.2
2030,sc01,11-19 07:00:00+01:00,1246.011257,985.2,2710.8,82.2
2030,sc01,11-19 08:00:00+01:00,1226.233301,1249.2,2704,79.2
2030,sc01,11-19 09:00:00+01:00,1225.845498,1375.6,2639.6,79.2
2030,sc01,11-19 10:00:00+01:00,1221.191861,1435.2,1951.2,107.4
2030,sc01,11-19 11:00:00+01:00,1230.499134,1451.6,2843.2,158.4
2030,sc01,11-19 12:00:00+01:00,1238.642999,1391.2,2854,161.4
2030,sc01,11-19 13:00:00+01:00,1240.582014,1259.2,2820.4,158.4
2030,sc01,11-19 14:00:00+01:00,1255.31853,1002,2845.2,161.4
2030,sc01,11-19 15:00:00+01:00,1250.277091,449.2,2658.4,161.4
2030,sc01,11-19 16:00:00+01:00,1322.020658,0.02,1756.4,158.4
2030,sc01,11-19 17:00:00+01:00,1422.461653,0.02,2689.6,158.4
2030,sc01,11-19 18:00:00+01:00,1389.886196,0.02,2349.2,161.4
2030,sc01,11-19 19:00:00+01:00,1356.535132,0.02,2475.6,113.4
2030,sc01,11-19 20:00:00+01:00,1275.096486,0.02,1914,82.2
2030,sc01,11-19 21:00:00+01:00,1166.123825,0.02,999.2,79.2
2030,sc01,11-19 22:00:00+01:00,1085.84859,0.02,1999.2,79.2
2030,sc01,11-19 23:00:00+01:00,1048.231692,0.02,2646.4,79.2
2030,sc01,11-20 00:00:00+01:00,1036.985403,0.02,2648.8,79.2
2030,sc01,11-20 01:00:00+01:00,1031.168357,0.02,2494,79.2
2030,sc01,11-20 02:00:00+01:00,1033.107373,0.02,1852.8,79.2
2030,sc01,11-20 03:00:00+01:00,1054.824344,0.02,2854,79.2
2030,sc01,11-20 04:00:00+01:00,1123.853291,0.02,2828.4,79.2
2030,sc01,11-20 05:00:00+01:00,1263.462395,0.02,2452.4,79.2
2030,sc01,11-20 06:00:00+01:00,1305.345126,433.2,2700,79.2
2030,sc01,11-20 07:00:00+01:00,1261.911182,976.8,2640.4,76.2
2030,sc01,11-20 08:00:00+01:00,1214.599208,1234.8,1100.8,82.2
2030,sc01,11-20 09:00:00+01:00,1183.18716,1346.8,1116,96
2030,sc01,11-20 10:00:00+01:00,1229.335725,1401.6,0.004,150
2030,sc01,11-20 11:00:00+01:00,1231.662543,1420.4,0.004,150
2030,sc01,11-20 12:00:00+01:00,1236.31618,1350,0.004,150
2030,sc01,11-20 13:00:00+01:00,1254.542925,1241.2,0.004,150
2030,sc01,11-20 14:00:00+01:00,1263.850197,991.2,0.004,150
2030,sc01,11-20 15:00:00+01:00,1271.994062,436,0.004,150
2030,sc01,11-20 16:00:00+01:00,1339.083994,0.02,0.004,153
2030,sc01,11-20 17:00:00+01:00,1433.320139,0.02,144.8,155.4
2030,sc01,11-20 18:00:00+01:00,1396.478847,0.02,535.2,158.4
2030,sc01,11-20 19:00:00+01:00,1337.532781,0.02,1000,164.4
2030,sc01,11-20 20:00:00+01:00,1268.891638,0.02,934,105
2030,sc01,11-20 21:00:00+01:00,1158.755566,0.02,408.4,76.2
2030,sc01,11-20 22:00:00+01:00,1080.031544,0.02,64,79.2
2030,sc01,11-20 23:00:00+01:00,1053.660935,0.02,8.4,79.2
2030,sc01,11-21 00:00:00+01:00,1031.55616,0.02,4,82.2
2030,sc01,11-21 01:00:00+01:00,1031.55616,0.02,0.4,79.2
2030,sc01,11-21 02:00:00+01:00,1031.55616,0.02,0.004,82.2
2030,sc01,11-21 03:00:00+01:00,1054.048738,0.02,24.8,82.2
2030,sc01,11-21 04:00:00+01:00,1119.199654,0.02,14,82.2
2030,sc01,11-21 05:00:00+01:00,1272.769669,0.02,0.8,79.2
2030,sc01,11-21 06:00:00+01:00,1309.61096,415.2,0.004,82.2
2030,sc01,11-21 07:00:00+01:00,1258.808758,956,12,82.2
2030,sc01,11-21 08:00:00+01:00,1237.091787,1228.4,119.6,82.2
2030,sc01,11-21 09:00:00+01:00,1225.069891,1347.2,55.6,82.2
2030,sc01,11-21 10:00:00+01:00,1228.947921,1402,31.6,82.2
2030,sc01,11-21 11:00:00+01:00,1232.825953,1402.4,184.8,164.4
2030,sc01,11-21 12:00:00+01:00,1233.601558,1335.6,281.2,155.4
2030,sc01,11-21 13:00:00+01:00,1239.418605,1209.6,311.6,158.4
2030,sc01,11-21 14:00:00+01:00,1252.603909,963.6,313.2,155.4
2030,sc01,11-21 15:00:00+01:00,1252.216106,419.2,123.6,161.4
2030,sc01,11-21 16:00:00+01:00,1306.120732,0.02,19.6,161.4
2030,sc01,11-21 17:00:00+01:00,1380.966724,0.02,50.8,158.4
2030,sc01,11-21 18:00:00+01:00,1325.510886,0.02,9.2,161.4
2030,sc01,11-21 19:00:00+01:00,1276.259896,0.02,78.4,161.4
2030,sc01,11-21 20:00:00+01:00,1229.723528,0.02,83.2,158.4
2030,sc01,11-21 21:00:00+01:00,1159.14337,0.02,148,155.4
2030,sc01,11-21 22:00:00+01:00,1087.011999,0.02,200,158.4
2030,sc01,11-21 23:00:00+01:00,1053.273132,0.02,264,158.4
2030,sc01,11-22 00:00:00+01:00,1031.168357,0.02,258.8,25.2
2030,sc01,11-22 01:00:00+01:00,1026.902523,0.02,1.6,25.2
2030,sc01,11-22 02:00:00+01:00,1024.963508,0.02,0.004,22.8
2030,sc01,11-22 03:00:00+01:00,1030.780554,0.02,0.004,25.2
2030,sc01,11-22 04:00:00+01:00,1052.109723,0.02,80.8,22.8
2030,sc01,11-22 05:00:00+01:00,1093.604651,0.02,30,22.8
2030,sc01,11-22 06:00:00+01:00,1120.363062,398.4,45.2,36.6
2030,sc01,11-22 07:00:00+01:00,1162.633598,926.4,15.6,76.2
2030,sc01,11-22 08:00:00+01:00,1181.635948,1207.6,9.6,79.2
2030,sc01,11-22 09:00:00+01:00,1193.27004,1328.8,38.4,85.2
2030,sc01,11-22 10:00:00+01:00,1195.984661,1388,140.4,82.2
2030,sc01,11-22 11:00:00+01:00,1192.882237,1395.2,81.6,82.2
2030,sc01,11-22 12:00:00+01:00,1192.882237,1352.4,126.4,79.2
2030,sc01,11-22 13:00:00+01:00,1197.535874,1225.6,202,82.2
2030,sc01,11-22 14:00:00+01:00,1209.557768,945.6,226.4,79.2
2030,sc01,11-22 15:00:00+01:00,1223.518679,412.4,213.2,82.2
2030,sc01,11-22 16:00:00+01:00,1289.4452,0.02,414,155.4
2030,sc01,11-22 17:00:00+01:00,1367.78142,0.02,1493.2,158.4
2030,sc01,11-22 18:00:00+01:00,1315.040203,0.02,2589.2,158.4
2030,sc01,11-22 19:00:00+01:00,1268.116032,0.02,2674.8,155.4
2030,sc01,11-22 20:00:00+01:00,1207.618753,0.02,2548.8,158.4
2030,sc01,11-22 21:00:00+01:00,1141.304428,0.02,2607.6,85.2
2030,sc01,11-22 22:00:00+01:00,1078.480331,0.02,2506.4,79.2
2030,sc01,11-22 23:00:00+01:00,1047.068283,0.02,2491.2,79.2
2030,sc01,11-23 00:00:00+01:00,1026.51472,0.02,2466.8,76.2
2030,sc01,11-23 01:00:00+01:00,1019.534265,0.02,2512,79.2
2030,sc01,11-23 02:00:00+01:00,1017.59525,0.02,2577.6,79.2
2030,sc01,11-23 03:00:00+01:00,1022.248887,0.02,2590.4,79.2
2030,sc01,11-23 04:00:00+01:00,1032.71957,0.02,2606,85.2
2030,sc01,11-23 05:00:00+01:00,1056.76336,0.02,2631.6,82.2
2030,sc01,11-23 06:00:00+01:00,1072.275482,393.201,2628.4,82.2
2030,sc01,11-23 07:00:00+01:00,1109.116774,936,2677.6,85.2
2030,sc01,11-23 08:00:00+01:00,1133.93617,1206,2744,82.2
2030,sc01,11-23 09:00:00+01:00,1157.97996,1342,2848,79.2
2030,sc01,11-23 10:00:00+01:00,1169.614052,1412,2847.2,79.2
2030,sc01,11-23 11:00:00+01:00,1197.148071,1409.2,2854,79.2
2030,sc01,11-23 12:00:00+01:00,1213.435799,1356.8,2698.8,158.4
2030,sc01,11-23 13:00:00+01:00,1243.684439,1226,2639.6,158.4
2030,sc01,11-23 14:00:00+01:00,1262.298985,973.6,2586.8,158.4
2030,sc01,11-23 15:00:00+01:00,1285.179367,411.2,2734,161.4
2030,sc01,11-23 16:00:00+01:00,1361.576571,0.02,2845.2,158.4
2030,sc01,11-23 17:00:00+01:00,1462.405369,0.02,2839.2,158.4
2030,sc01,11-23 18:00:00+01:00,1427.890895,0.02,2829.2,161.4
2030,sc01,11-23 19:00:00+01:00,1354.983919,0.02,2843.6,158.4
2030,sc01,11-23 20:00:00+01:00,1266.177017,0.02,2844.4,107.4
2030,sc01,11-23 21:00:00+01:00,1161.470188,0.02,2845.6,85.2
2030,sc01,11-23 22:00:00+01:00,1083.133968,0.02,2848.8,82.2
2030,sc01,11-23 23:00:00+01:00,1047.068283,0.02,2838.8,79.2
2030,sc01,11-24 00:00:00+01:00,1034.270782,0.02,2836,79.2
2030,sc01,11-24 01:00:00+01:00,1024.963508,0.02,2844,79.2
2030,sc01,11-24 02:00:00+01:00,1030.004948,0.02,2778.8,79.2
2030,sc01,11-24 03:00:00+01:00,1042.414646,0.02,2742.8,79.2
2030,sc01,11-24 04:00:00+01:00,1105.626546,0.02,2595.6,79.2
2030,sc01,11-24 05:00:00+01:00,1233.601558,0.02,2479.6,82.2
2030,sc01,11-24 06:00:00+01:00,1282.076942,380.801,2355.2,79.2
2030,sc01,11-24 07:00:00+01:00,1264.238001,938,2312.8,150
2030,sc01,11-24 08:00:00+01:00,1271.606259,1206.4,1972,158.4
2030,sc01,11-24 09:00:00+01:00,1289.833004,1332.4,1828.4,158.4
2030,sc01,11-24 10:00:00+01:00,1309.223157,1397.6,940.4,155.4
2030,sc01,11-24 11:00:00+01:00,1340.247402,1406,225.2,158.4
2030,sc01,11-24 12:00:00+01:00,1371.271648,1345.2,78.8,158.4
2030,sc01,11-24 13:00:00+01:00,1394.152029,1214.8,25.2,155.4
2030,sc01,11-24 14:00:00+01:00,1411.990969,967.6,43.2,158.4
2030,sc01,11-24 15:00:00+01:00,1400.356878,406.4,111.6,161.4
2030,sc01,11-24 16:00:00+01:00,1487.224765,0.02,0.004,155.4
2030,sc01,11-24 17:00:00+01:00,1579.521896,0.02,0.8,161.4
2030,sc01,11-24 18:00:00+01:00,1506.614919,0.02,0.004,85.2
2030,sc01,11-24 19:00:00+01:00,1430.99332,0.02,0.8,79.2
2030,sc01,11-24 20:00:00+01:00,1335.981569,0.02,0.004,79.2
2030,sc01,11-24 21:00:00+01:00,1214.987012,0.02,0.004,79.2
2030,sc01,11-24 22:00:00+01:00,1104.850941,0.02,3.6,79.2
2030,sc01,11-24 23:00:00+01:00,1065.68283,0.02,646.8,82.2
2030,sc01,11-25 00:00:00+01:00,1041.63904,0.02,678.4,79.2
2030,sc01,11-25 01:00:00+01:00,1034.658585,0.02,994,79.2
2030,sc01,11-25 02:00:00+01:00,1035.434191,0.02,1155.2,82.2
2030,sc01,11-25 03:00:00+01:00,1047.843889,0.02,1982,79.2
2030,sc01,11-25 04:00:00+01:00,1117.648442,0.02,2356.4,79.2
2030,sc01,11-25 05:00:00+01:00,1247.174666,0.02,2363.2,82.2
2030,sc01,11-25 06:00:00+01:00,1288.281792,370.001,2630.8,155.4
2030,sc01,11-25 07:00:00+01:00,1264.625804,917.6,2753.2,153
2030,sc01,11-25 08:00:00+01:00,1265.40141,1202.4,2666.4,155.4
2030,sc01,11-25 09:00:00+01:00,1289.833004,1342.4,2546.4,155.4
2030,sc01,11-25 10:00:00+01:00,1306.120732,1404,2102.8,153
2030,sc01,11-25 11:00:00+01:00,1342.186418,1395.6,2189.2,158.4
2030,sc01,11-25 12:00:00+01:00,1368.169223,1339.6,2460.8,158.4
2030,sc01,11-25 13:00:00+01:00,1404.234909,1220.4,1141.6,158.4
2030,sc01,11-25 14:00:00+01:00,1420.522638,953.6,945.2,158.4
2030,sc01,11-25 15:00:00+01:00,1418.583622,402,1982.8,155.4
2030,sc01,11-25 16:00:00+01:00,1472.876052,0.02,1234.8,158.4
2030,sc01,11-25 17:00:00+01:00,1558.580529,0.02,454.8,158.4
2030,sc01,11-25 18:00:00+01:00,1493.817417,0.02,1804.4,161.4
2030,sc01,11-25 19:00:00+01:00,1422.461653,0.02,1748.8,155.4
2030,sc01,11-25 20:00:00+01:00,1340.247402,0.02,2335.6,99
2030,sc01,11-25 21:00:00+01:00,1207.618753,0.02,2675.2,76.2
2030,sc01,11-25 22:00:00+01:00,1111.055789,0.02,2054,73.8
2030,sc01,11-25 23:00:00+01:00,1066.846239,0.02,2129.2,67.8
2030,sc01,11-26 00:00:00+01:00,1041.63904,0.02,2109.6,79.2
2030,sc01,11-26 01:00:00+01:00,1036.5976,0.02,1856,79.2
2030,sc01,11-26 02:00:00+01:00,1031.943963,0.02,1666,76.2
2030,sc01,11-26 03:00:00+01:00,1051.72192,0.02,2364,79.2
2030,sc01,11-26 04:00:00+01:00,1114.158213,0.02,1867.2,79.2
2030,sc01,11-26 05:00:00+01:00,1231.662543,0.02,2264,79.2
2030,sc01,11-26 06:00:00+01:00,1270.055047,368.804,2554,82.2
2030,sc01,11-26 07:00:00+01:00,1263.850197,909.2,2654.8,82.2
2030,sc01,11-26 08:00:00+01:00,1253.379515,1176,2761.2,76.2
2030,sc01,11-26 09:00:00+01:00,1271.606259,1303.6,2396.4,79.2
2030,sc01,11-26 10:00:00+01:00,1284.40376,1364.4,1920.4,79.2
2030,sc01,11-26 11:00:00+01:00,1298.364671,1381.6,1252,93.6
2030,sc01,11-26 12:00:00+01:00,1321.245052,1338.8,2768.4,155.4
2030,sc01,11-26 13:00:00+01:00,1328.61331,1188.8,2171.6,158.4
2030,sc01,11-26 14:00:00+01:00,1333.65475,924.4,2240,158.4
2030,sc01,11-26 15:00:00+01:00,1320.469446,387.6,2637.2,144.6
2030,sc01,11-26 16:00:00+01:00,1400.356878,0.02,1569.6,102
2030,sc01,11-26 17:00:00+01:00,1475.20287,0.02,0.004,79.2
2030,sc01,11-26 18:00:00+01:00,1420.91044,0.02,34.4,79.2
2030,sc01,11-26 19:00:00+01:00,1366.618011,0.02,632,76.2
2030,sc01,11-26 20:00:00+01:00,1300.303686,0.02,1600,85.2
2030,sc01,11-26 21:00:00+01:00,1203.740723,0.02,2475.6,82.2
2030,sc01,11-26 22:00:00+01:00,1114.546017,0.02,2524.8,85.2
2030,sc01,11-26 23:00:00+01:00,1067.621846,0.02,2541.2,82.2
2030,sc01,11-27 00:00:00+01:00,1043.190252,0.02,2842,22.8
2030,sc01,11-27 01:00:00+01:00,1029.229342,0.02,2845.6,31.2
2030,sc01,11-27 02:00:00+01:00,1026.126917,0.02,2839.6,28.2
2030,sc01,11-27 03:00:00+01:00,1030.392751,0.02,2848.8,31.2
2030,sc01,11-27 04:00:00+01:00,1050.170707,0.02,2845.6,28.2
2030,sc01,11-27 05:00:00+01:00,1075.76571,0.02,2844,31.2
2030,sc01,11-27 06:00:00+01:00,1100.585107,356.807,2835.6,31.2
2030,sc01,11-27 07:00:00+01:00,1150.999506,875.601,2834.4,79.2
2030,sc01,11-27 08:00:00+01:00,1197.148071,1093.2,2808,79.2
2030,sc01,11-27 09:00:00+01:00,1225.845498,1141.6,2821.6,79.2
2030,sc01,11-27 10:00:00+01:00,1239.806407,1297.2,2827.6,79.2
2030,sc01,11-27 11:00:00+01:00,1239.806407,1368.8,2628.8,79.2
2030,sc01,11-27 12:00:00+01:00,1218.477239,1318.4,2655.6,82.2
2030,sc01,11-27 13:00:00+01:00,1191.718827,1174.4,2763.6,155.4
2030,sc01,11-27 14:00:00+01:00,1147.509277,911.2,2782,155.4
2030,sc01,11-27 15:00:00+01:00,1124.628896,372,2755.6,150
2030,sc01,11-27 16:00:00+01:00,1156.040945,0.02,2726.8,79.2
2030,sc01,11-27 17:00:00+01:00,1201.026101,0.02,2144.4,79.2
2030,sc01,11-27 18:00:00+01:00,1188.2286,0.02,2551.6,82.2
2030,sc01,11-27 19:00:00+01:00,1162.245795,0.02,2670.8,79.2
2030,sc01,11-27 20:00:00+01:00,1144.01905,0.02,2776.4,79.2
2030,sc01,11-27 21:00:00+01:00,1098.646091,0.02,2787.2,79.2
2030,sc01,11-27 22:00:00+01:00,1053.660935,0.02,2822.8,82.2
2030,sc01,11-27 23:00:00+01:00,1030.004948,0.02,2853.2,79.2
2030,sc01,11-28 00:00:00+01:00,1019.534265,0.02,2854,34.2
2030,sc01,11-28 01:00:00+01:00,1014.880628,0.02,2841.2,22.8
2030,sc01,11-28 02:00:00+01:00,1013.717219,0.02,2836.4,25.2
2030,sc01,11-28 03:00:00+01:00,1023.412296,0.02,2814.8,22.8
2030,sc01,11-28 04:00:00+01:00,1049.007298,0.02,2854,22.8
2030,sc01,11-28 05:00:00+01:00,1083.909574,0.02,2848.4,25.2
2030,sc01,11-28 06:00:00+01:00,1100.972909,269.608,2854,31.2
2030,sc01,11-28 07:00:00+01:00,1126.955715,838.8,2853.6,76.2
2030,sc01,11-28 08:00:00+01:00,1145.958065,1126.4,2829.6,76.2
2030,sc01,11-28 09:00:00+01:00,1147.121474,1291.6,2593.6,79.2
2030,sc01,11-28 10:00:00+01:00,1152.938521,1352.4,2272.8,79.2
2030,sc01,11-28 11:00:00+01:00,1146.345869,1373.2,2283.6,76.2
2030,sc01,11-28 12:00:00+01:00,1136.650792,1347.6,1880.4,79.2
2030,sc01,11-28 13:00:00+01:00,1136.650792,1224,1657.2,90.6
2030,sc01,11-28 14:00:00+01:00,1132.384958,945.6,464.4,155.4
2030,sc01,11-28 15:00:00+01:00,1147.121474,393.2,680.4,158.4
2030,sc01,11-28 16:00:00+01:00,1239.418605,0.02,1152,107.4
2030,sc01,11-28 17:00:00+01:00,1311.549975,0.02,1154.8,107.4
2030,sc01,11-28 18:00:00+01:00,1280.913533,0.02,1766.4,93.6
2030,sc01,11-28 19:00:00+01:00,1241.35762,0.02,2000,79.2
2030,sc01,11-28 20:00:00+01:00,1205.291935,0.02,2250.8,82.2
2030,sc01,11-28 21:00:00+01:00,1144.406853,0.02,2104.8,76.2
2030,sc01,11-28 22:00:00+01:00,1077.316922,0.02,2256.4,79.2
2030,sc01,11-28 23:00:00+01:00,1050.558511,0.02,2745.2,79.2
2030,sc01,11-29 00:00:00+01:00,1034.658585,0.02,2821.6,25.2
2030,sc01,11-29 01:00:00+01:00,1024.575705,0.02,2817.2,25.2
2030,sc01,11-29 02:00:00+01:00,1023.800099,0.02,2801.2,22.8
2030,sc01,11-29 03:00:00+01:00,1026.902523,0.02,2764.8,22.8
2030,sc01,11-29 04:00:00+01:00,1042.802449,0.02,2623.6,22.8
2030,sc01,11-29 05:00:00+01:00,1075.377907,0.02,2394.4,22.8
2030,sc01,11-29 06:00:00+01:00,1097.094879,349.608,2245.2,25.2
2030,sc01,11-29 07:00:00+01:00,1135.487383,920.4,2345.6,22.8
2030,sc01,11-29 08:00:00+01:00,1168.450643,1208,2231.6,28.2
2030,sc01,11-29 09:00:00+01:00,1175.431099,1364,2344.4,25.2
2030,sc01,11-29 10:00:00+01:00,1171.165265,1444,2164.4,28.2
2030,sc01,11-29 11:00:00+01:00,1158.367763,1444,2293.2,65.4
2030,sc01,11-29 12:00:00+01:00,1149.06049,1383.2,2550.8,85.2
2030,sc01,11-29 13:00:00+01:00,1142.467837,1246.4,2620.4,79.2
2030,sc01,11-29 14:00:00+01:00,1144.794657,968.8,2754.4,87.6
2030,sc01,11-29 15:00:00+01:00,1154.489733,402,2680,82.2
2030,sc01,11-29 16:00:00+01:00,1237.479589,0.02,2159.6,158.4
2030,sc01,11-29 17:00:00+01:00,1331.327932,0.02,1662,164.4
2030,sc01,11-29 18:00:00+01:00,1296.425656,0.02,1429.6,161.4
2030,sc01,11-29 19:00:00+01:00,1257.257546,0.02,1064.8,158.4
2030,sc01,11-29 20:00:00+01:00,1205.679738,0.02,1075.6,161.4
2030,sc01,11-29 21:00:00+01:00,1142.467837,0.02,1117.6,158.4
2030,sc01,11-29 22:00:00+01:00,1080.031544,0.02,822.8,79.2
2030,sc01,11-29 23:00:00+01:00,1052.497526,0.02,687.6,79.2
2030,sc01,11-30 00:00:00+01:00,1030.392751,0.02,284.8,79.2
2030,sc01,11-30 01:00:00+01:00,1024.575705,0.02,193.2,79.2
2030,sc01,11-30 02:00:00+01:00,1019.534265,0.02,353.6,76.2
2030,sc01,11-30 03:00:00+01:00,1021.861084,0.02,693.6,79.2
2030,sc01,11-30 04:00:00+01:00,1035.046388,0.02,1277.6,79.2
2030,sc01,11-30 05:00:00+01:00,1063.356012,0.02,1682,76.2
2030,sc01,11-30 06:00:00+01:00,1083.133968,343.21,1704,79.2
2030,sc01,11-30 07:00:00+01:00,1113.382608,913.6,1680.8,79.2
2030,sc01,11-30 08:00:00+01:00,1135.487383,1186,1036.4,79.2
2030,sc01,11-30 09:00:00+01:00,1140.916625,1332,1227.2,79.2
2030,sc01,11-30 10:00:00+01:00,1147.121474,1409.6,1600.8,76.2
2030,sc01,11-30 11:00:00+01:00,1137.814201,1408.4,1293.2,79.2
2030,sc01,11-30 12:00:00+01:00,1130.445943,1360,1858.4,87.6
2030,sc01,11-30 13:00:00+01:00,1123.853291,1242,2347.6,158.4
2030,sc01,11-30 14:00:00+01:00,1125.792306,977.6,2674.8,155.4
2030,sc01,11-30 15:00:00+01:00,1151.387308,380.402,2720.8,155.4
2030,sc01,11-30 16:00:00+01:00,1271.606259,0.02,2772.4,155.4
2030,sc01,11-30 17:00:00+01:00,1398.417863,0.02,2750.8,158.4
2030,sc01,11-30 18:00:00+01:00,1378.252103,0.02,2722,158.4
2030,sc01,11-30 19:00:00+01:00,1331.327932,0.02,2854,155.4
2030,sc01,11-30 20:00:00+01:00,1246.399059,0.02,2854,96
2030,sc01,11-30 21:00:00+01:00,1149.06049,0.02,2854,90.6
2030,sc01,11-30 22:00:00+01:00,1075.76571,0.02,2336.4,82.2
2030,sc01,11-30 23:00:00+01:00,1044.353662,0.02,1488.4,82.2
2030,sc01,12-01 00:00:00+01:00,1035.821994,0.02,1568.4,82.2
2030,sc01,12-01 01:00:00+01:00,1028.841539,0.02,1341.2,79.2
2030,sc01,12-01 02:00:00+01:00,1032.71957,0.02,2772.4,82.2
2030,sc01,12-01 03:00:00+01:00,1054.824344,0.02,2850.8,79.2
2030,sc01,12-01 04:00:00+01:00,1130.058139,0.02,2678,82.2
2030,sc01,12-01 05:00:00+01:00,1281.301336,0.02,2436,102
2030,sc01,12-01 06:00:00+01:00,1348.77907,298.81,2853.2,153
2030,sc01,12-01 07:00:00+01:00,1309.61096,866.004,2717.6,155.4
2030,sc01,12-01 08:00:00+01:00,1278.974518,1140.804,2714,155.4
2030,sc01,12-01 09:00:00+01:00,1261.911182,1278.401,1895.6,155.4
2030,sc01,12-01 10:00:00+01:00,1248.725878,1340.8,761.2,161.4
2030,sc01,12-01 11:00:00+01:00,1233.213755,1369.2,1386.4,158.4
2030,sc01,12-01 12:00:00+01:00,1225.069891,1325.201,1910.4,158.4
2030,sc01,12-01 13:00:00+01:00,1219.640648,1084.403,1672.8,158.4
2030,sc01,12-01 14:00:00+01:00,1204.516329,758.404,2008,161.4
2030,sc01,12-01 15:00:00+01:00,1224.682088,298.405,1391.6,158.4
2030,sc01,12-01 16:00:00+01:00,1383.681346,0.02,1090,161.4
2030,sc01,12-01 17:00:00+01:00,1534.924543,0.02,550,85.2
2030,sc01,12-01 18:00:00+01:00,1501.185675,0.02,451.2,79.2
2030,sc01,12-01 19:00:00+01:00,1442.239609,0.02,456.8,76.2
2030,sc01,12-01 20:00:00+01:00,1353.432707,0.02,13.6,25.2
2030,sc01,12-01 21:00:00+01:00,1224.294286,0.02,40.8,28.2
2030,sc01,12-01 22:00:00+01:00,1114.546017,0.02,58.4,25.2
2030,sc01,12-01 23:00:00+01:00,1081.194953,0.02,448,25.2
2030,sc01,12-02 00:00:00+01:00,993.9392627,0.02,1568.4,76.2
2030,sc01,12-02 01:00:00+01:00,974.5491095,0.02,1632.8,79.2
2030,sc01,12-02 02:00:00+01:00,978.8149432,0.02,898,82.2
2030,sc01,12-02 03:00:00+01:00,1011.390401,0.02,545.2,79.2
2030,sc01,12-02 04:00:00+01:00,1113.770411,0.02,478,82.2
2030,sc01,12-02 05:00:00+01:00,1259.972167,0.02,158.4,82.2
2030,sc01,12-02 06:00:00+01:00,1305.345126,321.211,0.004,82.2
2030,sc01,12-02 07:00:00+01:00,1277.423305,858.8,0.004,79.2
2030,sc01,12-02 08:00:00+01:00,1247.950272,1163.6,0.004,85.2
2030,sc01,12-02 09:00:00+01:00,1233.213755,1372.8,0.004,115.8
2030,sc01,12-02 10:00:00+01:00,1223.906482,1458,0.004,158.4
2030,sc01,12-02 11:00:00+01:00,1208.782163,1475.6,0.004,161.4
2030,sc01,12-02 12:00:00+01:00,1199.474889,1425.2,0.004,158.4
2030,sc01,12-02 13:00:00+01:00,1188.2286,1297.6,0.004,161.4
2030,sc01,12-02 14:00:00+01:00,1168.06284,1006.8,591.2,161.4
2030,sc01,12-02 15:00:00+01:00,1194.821252,398,919.6,155.4
2030,sc01,12-02 16:00:00+01:00,1319.306036,0.02,1121.2,161.4
2030,sc01,12-02 17:00:00+01:00,1400.74468,0.02,1087.2,158.4
2030,sc01,12-02 18:00:00+01:00,1369.720436,0.02,994,155.4
2030,sc01,12-02 19:00:00+01:00,1363.127784,0.02,896.4,82.2
2030,sc01,12-02 20:00:00+01:00,1293.323231,0.02,898,85.2
2030,sc01,12-02 21:00:00+01:00,1192.494434,0.02,890,85.2
2030,sc01,12-02 22:00:00+01:00,1083.521771,0.02,893.2,82.2
2030,sc01,12-02 23:00:00+01:00,1023.800099,0.02,882.8,79.2
2030,sc01,12-03 00:00:00+01:00,1007.900173,0.02,755.2,79.2
2030,sc01,12-03 01:00:00+01:00,991.2246412,0.02,587.6,76.2
2030,sc01,12-03 02:00:00+01:00,1007.124567,0.02,422.4,73.8
2030,sc01,12-03 03:00:00+01:00,1048.231692,0.02,368,76.2
2030,sc01,12-03 04:00:00+01:00,1162.633598,0.02,245.2,76.2
2030,sc01,12-03 05:00:00+01:00,1336.369372,0.02,144,76.2
2030,sc01,12-03 06:00:00+01:00,1378.252103,329.211,61.2,73.8
2030,sc01,12-03 07:00:00+01:00,1327.449901,961.2,19.6,79.2
2030,sc01,12-03 08:00:00+01:00,1296.813459,1311.6,36.8,79.2
2030,sc01,12-03 09:00:00+01:00,1276.647699,1476.8,0.8,105
2030,sc01,12-03 10:00:00+01:00,1258.033152,1559.6,0.004,164.4
2030,sc01,12-03 11:00:00+01:00,1246.399059,1571.2,0.004,158.4
