LoadLevel,Network_Line_Out_bus004_bus011_cac1,Network_Line_Out_bus005_bus006_cac1,Network_Line_Out_bus006_bus007_cac1,Network_Line_Out_bus008_bus005_cac1,Network_Line_Out_bus011_bus013_cac1,Network_Line_Out_bus012_bus016_cac1,Network_Line_Out_bus015_bus033_cac1,Network_Line_Out_bus017_bus113_cac1,Network_Line_Out_bus025_bus027_cac1,Network_Line_Out_bus026_bus030_cac1,Network_Line_Out_bus030_bus038_cac1,Network_Line_Out_bus033_bus037_cac1,Network_Line_Out_bus054_bus056_cac1,Network_Line_Out_bus068_bus069_cac1,Network_Line_Out_bus069_bus077_cac1,Network_Line_Out_bus077_bus082_cac1,Network_Line_Out_bus080_bus099_cac1,Network_Line_Out_bus082_bus083_cac1,Network_Line_Out_bus092_bus093_cac1,Network_Line_Out_bus094_bus100_cac1,Network_Line_Out_bus099_bus100_cac1
12-13 21:00:00+01:00,-6.34319E-06,-0.496531773,1.5911E-06,4.253637489,-0.095475669,0.006295882,-0.132235063,0.935493589,0.532663757,1.823257394,3.017851133,-0.027856901,-0.000184245,0.082264713,0.352763012,0.117734959,30.71863613,5.75811181,-2.618422417,-1.019604532,30.58469035
12-13 22:00:00+01:00,0.02091696,-0.186262444,-0.002269306,4.531445859,-0.078243435,0.028395407,0.290565503,0.702342354,1.323687986,0.532047159,15.79582198,0.541793729,-0.001250897,0.48862119,0.427929118,-0.128892303,72.66533316,0.290336697,-0.209900134,7.169279359,71.50238271
12-13 23:00:00+01:00,0.026758258,0.043630328,0.000497146,3.650210739,-0.067879373,0.03169633,0.440546593,0.286668319,1.094288892,-0.051134257,18.76760542,0.663672357,-1.32E-03,0.037744818,-0.614959953,-0.034100479,7.06E+01,0.44104759,-0.056396581,5.052679631,69.59500654
12-14 00:00:00+01:00,0.0372451,0.127793323,0.003159301,5.602835558,-0.011471823,0.007000596,0.550916601,0.229603919,0.906763964,-0.318497284,20.02318899,0.75879513,-1.34E-03,-0.338923099,-0.190411763,0.005208503,6.88E+01,0.030631117,4.32635E-05,2.972188893,68.71428358
12-14 01:00:00+01:00,0.035275609,0.115391638,0.004829093,7.982771477,-0.002597979,0.005694765,1.335363592,0.211461058,1.053614212,0.141076793,20.58656739,1.684848497,-1.23E-03,-0.27005665,0.165491763,2.86E-02,8.64E+01,0.055747593,-0.000962259,2.340370231,86.42870774
12-14 02:00:00+01:00,-1.42109E-14,0.000264777,7.10543E-15,7.94151791,0.000466834,-0.007646179,0.081278581,1.008782909,0.248641803,-0.400583153,18.47684445,0.170379029,-1.18E-03,-0.056321309,3.45E-02,-6.12E-03,4.45E-03,0.006577322,7.10543E-15,-0.002572804,0.000282052
12-14 03:00:00+01:00,2.06057E-13,0.000396654,1.13687E-13,6.701130746,0.001950569,-0.008620691,0.08324874,0.72009605,0.258641743,-0.611778338,16.04463546,0.166368242,-1.08E-03,-0.055746283,3.29E-02,-0.005901171,2.52E-03,0.005251713,2.27374E-13,-0.004466954,0.000750894
12-14 04:00:00+01:00,-1.42109E-14,0.00040764,-1.27898E-13,6.134264292,0.002785912,-0.008476654,0.089138569,0.590088405,0.269322916,-0.637444198,14.79175093,1.75E-01,-9.29E-04,-0.052711161,3.62E-02,-4.90E-03,2.54E-03,0.010175882,3.55271E-14,-0.004258006,0.000860382
12-14 05:00:00+01:00,-1.06581E-13,0.000358728,-6.39488E-14,6.234091221,0.002708627,-0.008319217,0.076047524,0.620446859,0.267063337,-0.627219582,14.99133375,0.168615565,-8.51E-04,-0.059262418,0.031936642,-0.004550051,8.67E-04,0.00946699,-2.84217E-14,0.118936027,0.000133573
12-14 06:00:00+01:00,8.52651E-14,9.31396E-05,5.68434E-14,7.224620787,0.000566879,-0.005605892,0.033380712,0.742787313,0.287335121,-0.589550115,15.83903276,0.132752075,-0.000758929,-0.003197922,-0.000233271,-0.004345794,92.0711323,0.020219931,1.13687E-13,4.06276904,90.44947337
12-14 07:00:00+01:00,-3.51869E-05,0.057139248,-4.08228E-06,9.255657837,-0.001102713,0.000438036,0.909841769,1.095701925,0.789547369,0.610815129,19.44697634,1.292647184,-3.34E-04,-0.008407424,-0.036252708,-0.085261018,7.36E+01,0.155311629,-0.076176773,6.586449299,72.35695618
12-14 08:00:00+01:00,0.046852364,0.163371579,0.005603449,7.563014771,0.001156116,0.012362155,0.403186485,0.240119956,1.132475679,0.106432184,19.4666704,0.60839237,-5.64E-05,-0.081551952,0.08333141,-0.323362546,8.20E+01,0.31211953,-0.321521076,7.195713538,80.62699732
12-14 09:00:00+01:00,1.92756E-06,0.000999182,1.18667E-06,1.512420837,0.004607836,0.004684633,-0.031621341,1.652622894,0.25719916,-0.727442795,11.30689871,-0.059185198,-3.44E-05,-0.05321833,0.190308266,-0.253598346,8.59E+01,0.297962376,-0.323447168,6.911658595,84.49823664
12-14 10:00:00+01:00,-5.71255E-06,0.01517757,-8.4436E-07,0.025047932,-0.008072638,-0.005856212,-1.74047E-05,5.225137632,0.361375682,1.986997949,0.000481043,1.43121E-05,-3.89691E-06,-0.117033232,10.15163448,0.034971687,89.36012974,2.621679923,-0.463686926,5.287730808,88.73710477
12-14 11:00:00+01:00,-1.25987E-05,-1.91593E-05,-3.21855E-06,-0.009623956,-0.002159469,-0.0047697,0.000734509,5.263944114,0.422100622,1.851513779,-0.006259175,0.002076959,-4.45257E-06,0.092200964,9.190288206,0.027497467,90.70401454,2.091443569,-0.489069386,5.296212584,89.9495726
12-14 12:00:00+01:00,-1.36398E-05,-2.28906E-05,-3.40572E-06,-0.008778324,-0.000973075,-0.004944093,0.000946333,5.250048087,0.4143164,1.876700164,-0.00329566,0.001760021,-1.03215E-05,0.168108499,8.577276747,0.013869203,91.41893835,2.0734072,-0.484066795,5.231866892,90.5631687
12-14 13:00:00+01:00,-1.33323E-05,-2.19074E-05,-3.3169E-06,0.001094853,-0.000774729,-0.003736086,0.000495926,5.173720574,0.429550087,1.840538958,0.004078677,0.001511797,-9.42545E-06,0.184822892,7.549466927,-0.022025129,92.02412697,1.828471475,-0.450352288,5.143241178,90.72509306
12-14 14:00:00+01:00,-4.53814E-05,0.03399756,-1.05486E-05,-0.804231593,6.29842E-05,0.029574331,0.116341201,3.014845235,-1.183044009,-1.136383939,-0.465872543,0.142838211,-0.003969024,0.094186757,6.029800717,0.136961055,93.13816271,7.401441081,-0.221555719,6.066209404,94.31245853
12-14 15:00:00+01:00,-5.85164E-06,0.736778015,-7.29243E-07,0.003657225,-0.266520285,-0.065168006,0.014623726,2.553038641,-0.933507319,-1.910323254,-0.140619302,0.015993905,-0.003296313,0.239516188,7.22313826,0.121251661,96.43347359,8.614812839,-0.240521422,6.983258924,97.01253816
12-14 16:00:00+01:00,4.03964E-06,0.841181099,5.34821E-07,-0.742678342,-0.190626562,0.020962534,0.030340364,0.134275972,-1.414508449,-5.634771176,0.302018397,0.021295178,-0.002524984,0.615595164,6.119754277,0.431187296,58.03246522,14.02931976,-2.626629759,7.238195623,59.63843301
12-14 17:00:00+01:00,-1.30728E-05,-0.000150936,-1.00452E-06,0.777000522,-0.000245027,0.002809275,-0.001520651,-0.912400779,-1.043234376,-8.31793897,2.130342274,-0.000603518,-0.001626396,0.678506352,3.476761741,0.633566655,52.43688545,15.58092945,-2.982850145,4.610525572,54.51701093
12-14 18:00:00+01:00,-6.1394E-06,-0.015634243,1.00708E-06,2.020273115,-0.016394693,-0.002550174,-0.021006839,-0.678943418,-0.777491271,-7.632839936,2.512734703,-0.002189339,0.002786303,0.578265325,3.506725943,0.609416638,48.04991795,17.6293243,-3.081405426,5.404629422,49.99130187
12-14 19:00:00+01:00,-8.26057E-05,-0.014137848,4.24965E-06,2.265872905,-0.008881165,-0.001469015,-0.023294099,-0.673388515,-0.684452272,-7.276633095,3.071988661,0.016224376,0.005568573,0.154627436,2.38763852,0.45441093,36.71986674,16.25349164,-3.187856238,3.237085766,38.07674113
12-14 20:00:00+01:00,0.025782191,-0.157447498,-0.000951222,5.444945396,-0.11479519,0.033185672,0.52553654,0.672182283,1.225389775,0.957682292,19.86323193,0.778517712,0.002471534,-0.068673539,9.714382185,-0.083784127,50.33175577,1.416139805,-0.489982399,5.225618878,49.7085245
12-14 21:00:00+01:00,0.031064088,-0.096920091,-0.000290169,5.393332306,-0.102184439,0.044847609,0.696459195,0.605744151,0.90926625,0.615645618,20.93479226,1.094504876,0.002808776,-0.096106691,7.77398654,-0.192171002,63.48680805,1.246623246,-0.46964638,5.235629243,62.6275458
12-14 22:00:00+01:00,-0.021621648,-0.039246861,-0.000920375,6.978338176,-0.044943561,0.019750187,1.675695403,0.759026871,0.290219873,0.057995441,22.40693995,2.101540556,0.001790114,-0.067603863,0.22256407,0.006934735,57.71702072,0.024787516,-0.000233264,4.441769522,56.63136321
12-14 23:00:00+01:00,-0.044018808,-0.101437807,-0.003241549,7.529380783,-0.013635294,0.011884689,1.683090004,0.526999822,0.279962085,-0.590492696,21.86570864,2.059306716,0.001226838,-0.087226055,0.178872132,-0.002164092,53.43280626,0.027998957,-0.001984584,2.524047243,53.35365057
12-15 00:00:00+01:00,-0.041708357,-0.097791843,-0.003922696,8.503597816,-0.006045512,0.004738227,1.530628451,0.371850264,0.323525735,-0.417057018,20.82981686,1.84491747,0.001338087,-0.069680591,0.0478924,-0.000588653,52.54357674,0.014815944,-0.001837948,1.270512612,52.53517769
12-15 01:00:00+01:00,-2.84217E-14,0.0004015,-8.52651E-14,7.461430834,-3.8121E-05,-0.005266844,0.073008641,0.892850381,0.233669545,-0.584679027,18.17282045,0.143255707,0.000630001,-0.068244078,0.077604317,-0.001399259,87.49265162,0.014616429,-2.84217E-14,0.782349766,87.49265162
12-15 02:00:00+01:00,-1.42109E-14,0.000445703,-1.45661E-13,5.802559216,0.001504878,-0.008091232,0.072444063,0.616136717,0.268025567,-0.602984562,14.92878491,0.139365169,0.000850991,-0.043953299,0.038851536,-0.006932937,0.002573118,0.004968214,-3.55271E-15,-0.004090808,0.000872616
12-15 03:00:00+01:00,1.06581E-14,0.000479024,-1.13687E-13,4.652275137,0.002704147,-0.009658194,0.073855013,0.377750616,0.287849364,-0.636912653,12.61798896,0.13763418,0.001048803,-0.03667208,0.042111227,-0.004176831,0.002545669,0.00891411,1.42109E-14,-0.003004619,0.000863308
12-15 04:00:00+01:00,1.06581E-14,0.000561556,-1.88294E-13,4.073893326,0.003743771,-0.008082264,0.069397546,0.270644301,0.300763207,-0.641195563,11.46006072,0.132382613,0.000745668,-0.030965962,0.035901662,-0.002368814,3.19744E-14,0.017477005,2.4869E-14,-0.003283872,5.32907E-14
12-15 05:00:00+01:00,2.13163E-14,0.000511785,-2.06057E-13,4.137371391,0.003669096,-0.007934423,0.056373489,0.290892663,0.302862062,-0.614940638,11.50704328,0.12258869,0.000654542,-0.027782596,0.030130555,-0.002494409,4.9738E-14,0.028606755,5.32907E-14,-0.004891735,6.75016E-14
12-15 06:00:00+01:00,4.61853E-14,0.000456635,-1.7053E-13,4.872347559,0.003309591,-0.007162416,0.032976388,0.388869361,0.297457096,-0.591636193,12.50374875,0.099991924,0.000508189,-0.028252254,0.024779944,-0.002999831,6.75016E-14,0.031162191,5.68434E-14,-0.007324702,9.59233E-14
12-15 07:00:00+01:00,-5.68434E-14,0.000368029,-8.52651E-14,6.024503526,0.002067995,-0.0056818,-0.010669792,0.575944975,0.281497735,-0.545529679,14.47199169,0.047595392,3.26E-04,-0.040760709,0.037524852,-0.002278034,9.12E+01,0.024736441,2.84217E-14,2.278152502,91.23642771
12-15 08:00:00+01:00,2.84217E-14,0.000485725,-4.26326E-14,5.153714303,0.003157584,-0.005293042,-0.033532036,0.746069974,0.268245538,-0.570297919,14.11750182,0.004232937,0.000696119,-0.065880794,0.002790873,-0.005354582,64.74633199,0.015381436,2.84217E-14,3.058149314,64.05096196
12-15 09:00:00+01:00,-4.26326E-14,-0.000268499,-1.42109E-14,-0.001018907,-0.000954975,-0.00258234,-1.44286E-05,1.844940693,0.501438916,0.164953488,0.01868982,-2.62956E-05,3.72739E-05,-0.001997193,-0.029210699,-0.004809641,69.84477936,0.036601411,-1.42109E-14,5.211882304,68.54699228
12-15 10:00:00+01:00,4.57659E-05,0.008826497,2.91243E-06,-0.311835187,8.64884E-05,0.049191243,0.075350614,4.014978085,-0.108168428,2.32216136,-0.193743444,0.142171061,0.005147187,-0.060655348,3.426497995,-0.170043216,74.72731161,5.665232824,-0.357876909,5.053751701,74.72290814
12-15 11:00:00+01:00,1.97039E-05,1.46258E-05,1.55611E-06,-0.192019288,1.35447E-14,0.035831041,0.060056992,4.633288363,-0.043235258,2.611398059,-0.07605159,0.210455534,0.005537799,-0.044415115,3.756984329,-0.182612342,78.16808926,5.652179023,-0.3833789,5.328623114,78.16348402
12-15 12:00:00+01:00,1.97693E-06,-2.60032E-06,-1.52808E-06,-0.196204492,2.94209E-14,0.02486216,0.033804345,4.912751554,0.00862818,2.709033922,-0.051758236,0.189731005,0.00504068,-0.088304012,3.489368495,-0.169396759,79.86754398,5.33759609,-0.352930036,4.724058185,79.861016
12-15 13:00:00+01:00,2.10968E-06,-9.58771E-06,-1.57993E-06,-0.118609725,2.44249E-15,0.025262399,0.037604226,5.048402764,0.156150977,2.844658195,-0.07971184,0.181205813,0.004769201,-0.149976834,2.830669869,-0.170187996,80.34604336,5.517862699,-0.338867113,4.283446521,80.16592429
12-15 14:00:00+01:00,2.63408E-06,0.002693732,-1.75742E-06,-0.156193674,2.33147E-14,0.023002435,0.059209524,4.639933831,0.14700415,2.737718816,-0.138227427,0.143071853,0.004391884,-0.189280458,3.383489942,-0.179985213,83.7871407,5.149443965,-0.322516088,3.834968741,83.56506153
12-15 15:00:00+01:00,4.99931E-05,0.351038927,3.36986E-06,-0.151053925,7.81865E-05,-0.007619662,0.007400217,2.70150748,-0.562068457,0.553460274,-0.309112048,0.010459444,0.007490221,-0.174605536,5.32567605,-0.076916493,84.57362848,4.910530561,-0.345493491,3.877028838,85.18657477
12-15 16:00:00+01:00,6.42812E-06,0.776762617,6.34083E-07,-0.09168772,-0.239007403,-0.01769961,-0.004003659,0.172357915,-1.08944305,-3.667558922,0.191615294,-0.003749385,0.011595989,0.167140471,1.935163411,0.277922957,62.41095283,7.352925036,-1.165878755,0.518317172,63.50818493
12-15 17:00:00+01:00,9.99194E-06,1.34427E-05,-9.02035E-07,0.141506974,0.000671323,-0.00078677,0.026161623,-0.32889933,-0.220430773,-4.238629285,0.102448671,0.020210052,0.019991211,0.231701733,1.779128974,0.428461411,59.86836911,9.403758409,-1.45690596,0.909243176,61.42738993
12-15 18:00:00+01:00,-4.33813E-06,0.002913387,1.12883E-06,0.916233358,-0.004319198,-0.000287297,0.031806095,-0.141434374,-0.219971713,-3.79196598,0.130421054,0.0214093,0.019983765,0.096802384,1.788043141,0.468445926,56.91060441,13.62999919,-1.711367993,4.355322855,58.68309553
12-15 19:00:00+01:00,-5.69066E-06,-0.001045903,1.20099E-06,1.13762635,-0.002752566,-0.000214239,0.025879535,-0.233616703,-0.289300621,-2.972390069,0.165723477,0.015761245,0.020777312,-0.045772508,1.486706774,0.45441356,55.31075793,13.65130163,-2.214766831,3.716456507,57.00599713
12-15 20:00:00+01:00,-6.03048E-06,-0.002063218,1.35495E-06,1.14917853,0.000297418,0.001867591,0.014645342,-0.287717293,-0.289851879,-2.704026167,0.160069866,0.008757305,0.019567996,-0.278220904,1.126204901,0.397356464,53.89853158,14.19417423,-1.659321102,3.874594978,55.51823418
12-15 21:00:00+01:00,0.00300163,-0.24742109,-0.000359469,2.781851625,-0.086915802,0.038302555,-0.095687963,0.763149174,0.341429601,1.239451268,13.44368077,0.010740966,0.002383685,0.203108529,9.302130639,0.118919078,47.85503542,3.630902921,-1.339936124,4.064162641,47.67993207
12-15 22:00:00+01:00,0.022379981,-0.047215576,-0.00144479,3.22072988,-0.078611168,0.035637271,0.291107417,0.516049694,0.948707515,0.147630303,14.15173323,0.477821723,0.002713091,1.021319679,9.700253895,-0.111069252,44.61398027,1.27101669,-0.413429663,5.078690998,44.06902835
12-15 23:00:00+01:00,0.032722331,0.112735016,0.001746371,4.383604419,-0.019210933,0.000841534,0.346066312,0.113542914,0.861943366,-0.319433129,18.25785061,0.505306399,0.001830285,-0.16630138,-0.621808808,-0.013906391,66.63319337,0.207720382,-0.024818983,3.554571209,66.64499721
12-16 00:00:00+01:00,0.031337,0.101296054,0.003693156,6.561790088,-0.006575783,0.003982421,0.370370607,0.194072848,0.858923677,-0.136488253,18.17047823,0.514253453,0.001447876,-0.01742825,-0.719406017,-0.016944094,66.09795127,0.085548728,-0.001335359,2.297956982,66.10795799
12-16 01:00:00+01:00,1.42109E-14,0.000488369,-2.98428E-13,7.097030213,-0.000674938,-0.003667829,-0.021958142,0.826926782,0.260432662,0.169030897,17.04080812,0.037935114,0.001153631,-0.041536145,0.043514898,-2.45791E-05,90.12079531,0.026193158,4.26326E-14,1.142462495,90.12079531
12-16 02:00:00+01:00,0,0.000541827,-2.45137E-13,5.738353161,0.000916923,-0.00513666,-0.031306221,0.595952397,0.292692034,-0.488840041,14.17155867,0.023764805,0.001162041,-0.027269054,-0.057618835,-0.001624195,2.4869E-14,0.023468002,1.77636E-14,-0.005087467,4.9738E-14
12-16 03:00:00+01:00,-7.10543E-15,0.000543046,-3.23297E-13,4.985545697,0.001747314,-0.005796624,-0.045746112,0.428202842,0.3065837,-0.493727316,12.47145585,0.005098902,0.001082163,-0.022338537,-0.097855082,-0.001276018,1.06581E-14,0.022288666,1.06581E-14,-0.004530745,4.26326E-14
12-16 04:00:00+01:00,-4.9738E-14,0.000515026,-7.10543E-15,4.866985655,0.00195126,-0.005716466,-0.076078504,0.38642846,0.307622788,-0.485792916,11.96451253,-0.025429179,0.001228086,-0.029851839,-0.13892312,-0.00170434,-1.42109E-14,0.018358247,-1.42109E-14,-0.004977554,3.55271E-14
12-16 05:00:00+01:00,2.13163E-14,0.000591368,-7.10543E-15,6.178824162,0.001148851,0.001128768,-0.146834197,0.576474316,0.314625098,0.063775196,13.90124333,-0.089448705,0.001305203,-0.04432226,-0.14206439,-0.005237729,1.42109E-14,0.011391407,3.55271E-14,0.008341041,0.005371698
12-16 06:00:00+01:00,0.021319757,0.082563655,0.000753926,2.204394447,-0.001260268,-0.00554829,0.507394265,0.221863591,0.765153263,-0.668300819,6.29558162,0.519880212,0.003485947,2.252556956,0.850880391,-0.335213143,115.3513739,0.433064454,-0.406502939,6.559710924,113.6258728
12-16 07:00:00+01:00,0.009956879,-0.14291342,-0.002765331,2.918979661,-0.035093695,9.78294E-05,0.982472927,1.075087135,0.990584576,0.310191305,1.932668526,0.865597756,0.007915209,4.840325208,2.916253785,0.013032169,99.72911274,0.981812366,-0.261601106,5.545315836,98.45510312
12-16 08:00:00+01:00,-4.73246E-06,-0.354753842,1.58424E-06,2.966528497,-0.162772102,0.04087246,1.241559401,1.22699223,0.658567,1.407076467,0.062480531,1.193277658,0.00724498,2.586383012,2.622732529,0.173954925,97.95779253,4.395622549,-2.440866715,-1.377132681,97.6491698
12-16 09:00:00+01:00,2.4019E-06,-0.000921563,2.31118E-06,0.571940812,0.009651626,-0.05015408,1.14382375,0.970509425,0.440548085,0.713596122,0.038022719,1.422403081,0.007657669,2.747480535,3.227041737,0.165892303,94.19739083,4.736607281,-2.461128139,-1.094445702,93.89244094
12-16 10:00:00+01:00,1.46426E-05,-0.00292506,3.28186E-06,-0.767646845,0.001386094,-0.008054446,0.421666085,0.300808751,0.167247828,0.154841376,-0.010058386,0.758205076,0.003135041,1.202861496,1.70876275,0.131803631,94.96098418,4.520370593,-2.204635356,-1.158888785,94.79448808
12-16 11:00:00+01:00,1.36034E-05,1.112598844,2.15093E-06,2.954553765,1.46558E-05,0.014788365,-0.135886737,0.101778316,0.052546544,0.065172829,-0.00316358,0.260943559,0.000757975,0.623021182,1.11E+00,0.111960581,95.57131969,4.768832,-1.442766232,-1.075442334,95.58111662
12-16 12:00:00+01:00,0.005265783,1.159384885,-0.000187835,8.30300756,0.15647557,0.012218184,-1.10208833,-0.050692964,-0.15546565,-0.132914225,2.554134266,1.334016303,0.001436548,0.024627222,1.22E-02,0.060414942,98.61570757,6.134241323,-1.340129421,-2.613975689,98.98645262
12-16 13:00:00+01:00,0.00532775,1.136466931,-0.000181149,9.607191951,0.84523607,0.041475745,-1.227723025,0.036764413,-0.171097393,-0.102173915,3.027751247,0.982906859,0.001019523,2.23E-02,0.012860575,0.056275256,1.01E+02,6.453305619,-1.131265908,-2.949984002,101.6023214
12-16 14:00:00+01:00,0.008770721,1.05041175,-0.006059897,5.690505236,0.145350895,0.126370201,-1.241892379,0.369280591,-0.120902146,0.001814448,3.164829922,-0.104114202,-2.8453E-05,0.015479998,0.015375377,0.039550063,100.4965582,5.783098212,-0.688774728,-3.293888798,101.1171583
12-16 15:00:00+01:00,1.74244E-05,0.281773382,3.27158E-06,0.098990982,0.055586053,0.258142145,0.003643765,1.37687391,0.159093684,1.170772674,2.592119357,-9.79E-02,-3.42E-05,0.031239147,4.19E-02,0.093098603,1.04E+02,5.936600923,-0.751783742,-3.151583654,104.3501312
12-16 16:00:00+01:00,-0.000865347,-0.006672372,-0.000231783,-2.78591886,0.028288221,0.03761607,0.14148716,1.874657953,0.253407127,3.092710505,2.3732055,-0.91435411,-9.38E-05,0.043277128,0.023850987,0.161307334,8.09E+01,6.928762995,-1.03789604,-2.480092226,82.0899519
12-16 17:00:00+01:00,0.0002004,2.208248929,-0.000231819,9.462032894,-0.881950359,0.346603434,0.389040714,4.890827313,3.048522543,21.22295935,0.274961897,0.303125152,-0.000438156,0.18773288,0.198783476,0.566623857,60.06904275,19.15041285,-1.512515501,12.37661917,62.56879214
12-16 18:00:00+01:00,0.00068732,17.62078867,-0.000198941,232.0967094,-12.97348581,1.524983629,-2.680288905,40.00521292,37.59481802,67.56092268,4.839957569,-1.623517244,0.009233132,-0.757738143,1.657528904,1.269952045,45.43057548,41.55095184,-1.759593754,36.71721032,53.2976974
12-16 19:00:00+01:00,0.000631503,14.08538736,-0.000188238,179.8065492,-9.28715386,-0.962208314,-4.663669736,37.58442903,35.20957466,40.69399591,23.57295418,-2.055295375,0.027673752,-0.000360146,0.272670427,0.430447538,47.46883559,11.22613883,-1.425525985,1.906864377,48.73117348
12-16 20:00:00+01:00,0.000252117,10.1422728,-0.000133943,51.85528712,-5.176702108,-3.267090685,-3.250592995,19.82825514,18.59280071,18.61115406,16.80463037,-0.51903808,0.036458003,0.239091542,0.124975264,0.173184105,42.07265402,6.074539793,-1.361591557,-2.595015099,42.38915321
12-16 21:00:00+01:00,0.000262893,-0.545022968,-0.000104657,3.790765448,-0.072543478,-0.017790388,-0.026899995,0.891418728,0.09504658,0.088314853,0.131787559,-1.34E-02,0.000100736,-0.018053428,0.338198522,0.180402661,38.48036786,8.402556867,-1.419079032,-2.496360952,38.68585552
12-16 22:00:00+01:00,-4.23617E-06,-0.073675949,8.37223E-07,1.220962077,-0.012175208,-0.008950162,-0.033232563,0.426240272,0.09802322,-0.078756109,0.201466554,-0.021643131,5.85609E-05,0.013546102,0.982996556,0.295518031,63.19309919,8.567219522,-1.15273573,-2.377651817,63.41040035
12-16 23:00:00+01:00,1.80343E-05,8.46383E-05,-3.1696E-06,0.553531934,-0.000422421,-0.000251038,-0.028469626,0.131614763,0.049097271,0.116971106,0.20532113,-0.017793058,2.75868E-05,0.010378832,0.775149793,0.367468171,58.27300941,7.591156754,-1.514619896,-2.205790108,58.46248843
