10-23 09:00:00+02:00,0.0,0.5526976374208274,0.48022358621388345,0.7505615141127858,0.0,0.0,0.05728036413121676,0.0,0.0,0.22692419443493972,0.575941397842737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1798792043308458,0.0,0.0,0.30792876058769514,0.0272381599169114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19067109552238803,0.0,0.01022208100440373,0.0
10-23 10:00:00+02:00,0.0,0.54479079915802,0.4828130730638902,0.7875390427683581,0.0,0.0,0.14853547368573833,0.0,0.0,0.11088715304806308,0.0,0.5267581178544262,0.0,0.04971101406855613,0.0,0.0,0.17750695544588052,0.0,0.545237436062189,0.24131847348598104,0.0,0.822400775873402,0.42724466514911547,0.0,0.0,0.41477718985865974,0.0,0.0,0.0,0.0,0.1740701213219616,0.0,0.0,0.0
10-23 11:00:00+02:00,0.0,0.0,0.36250691500194443,0.8069057022850168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6916665700294925,0.0,0.057605749123017566,0.0,0.43044686646202623,0.11758816815650482,0.14916343484733446,0.0,0.3199623450087594,0.10802215327449745,0.8106039217033939,1.0,0.0,0.0,0.3693540870551204,0.0,0.0,0.0,0.0,0.5180970053683039,0.0,0.0,0.0
10-23 12:00:00+02:00,0.0,0.0,0.19230866359333454,0.6292040369208656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446397002006627,0.0,0.0,0.0,0.1891803807157741,0.0,0.1271737548542807,0.0,0.25579327337554797,0.0,0.825373385417765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30387393912098326,0.0,0.0,0.0
10-23 13:00:00+02:00,0.0,0.0,0.19987878846634335,0.6526315488129015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15481369850625026,0.0,0.0,0.0,0.1170761473785207,0.0,0.05557244243511778,0.0,0.16394850232569344,0.0,0.8253385141374615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23319323037561904,0.0,0.0,0.0
10-23 14:00:00+02:00,0.7157585193622098,0.0,0.4533581559453279,0.8061847916083051,0.0,0.17678336797238722,0.003109830050552098,0.0,0.47993944123518084,0.2947494113661919,0.0,1.0,0.6913282726608267,0.1006683098864296,0.5889686902302185,0.0,0.42330665756511526,0.7240903858192385,0.6204096044669378,0.21118739957306434,0.6299046393162964,0.82558243070721,0.3425317882970986,0.0,0.0,0.2552832397240925,0.08018732021016695,0.734087353094319,0.08453838074364217,0.0,0.13703942217484008,0.429135669405596,0.7059931937919468,0.0
10-23 15:00:00+02:00,0.0,0.0,0.4167577399000321,0.6099455411026885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8655741802381629,0.0,0.0,0.0,0.0,0.288687138505649,0.17176888862977574,0.9726981433059702,0.11774371860407808,0.4841503430678468,0.4521655417346316,0.0,0.0,0.0,0.0,0.18398075089280197,0.6058278921337267,0.0,0.0,0.14558038315565028,0.0,0.0,0.0
10-23 16:00:00+02:00,0.0,0.0,0.28797976877555226,0.9774043382053867,0.0,0.0,0.08527957853227196,0.0,0.0,0.23660322986534935,0.1990914008093534,0.4253343082725111,0.0,0.0,0.0,0.0,0.14080097119485785,0.0,0.7611527257661691,0.0,0.0,0.11259913084973378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529555008528784,0.0,0.0,0.0
10-23 17:00:00+02:00,0.0,0.0,0.46182290827045885,1.0,0.0,0.0,0.08810418299876874,0.0,0.0,0.3052702309750839,0.00520730779477304,0.2829302786807484,0.0,0.0,0.0,0.0,0.27976828939065934,0.0,0.2735718179303483,0.0,0.0,0.8049254462871145,0.003130562057104313,0.0,0.0,0.0,0.31384449084577115,0.0,0.0,0.0,0.15324672174840084,0.0,0.0,0.0
10-23 18:00:00+02:00,0.0,0.4620298092941938,0.4191387449814753,1.0,0.0,0.0,0.08451457182443492,0.0,0.0,0.38026520886823284,0.3815785629681009,0.0,0.0,0.0,0.0,0.668133044546216,0.30897533188391363,0.0,0.1756691425,0.41812133328063844,0.0,1.0,0.0,0.0,0.0,0.0,0.35150047140392976,0.0,0.0,0.0,0.43758464926989094,0.0,0.0,0.0
10-23 19:00:00+02:00,0.0,0.4828661242737389,0.39538318793359095,1.0,0.0,0.0,0.0,0.12288405682675314,0.0,0.3574880556098061,0.7646657849210905,0.0,0.0,0.0,0.0,0.28121403080435625,0.5814335888180562,0.0,0.1899447343532338,0.0,0.7709109479428072,0.5225192330607668,0.0,0.0,0.0,0.5851019570262211,0.5333018282298141,0.7696687673937173,0.0,0.0,0.36170750508177224,0.0,0.0,0.0
10-23 20:00:00+02:00,0.0,0.5705856730536771,0.47709865617418773,1.0,0.0,0.0,0.11221556495602064,0.09108579205936816,0.0,0.3814496123622642,0.8277597125625806,0.2570451106213825,0.0,0.0,0.0,0.05032314325870647,0.49377091875717394,0.17687846226286144,0.16411625654228856,0.025589365598554153,0.8888726944054887,0.0,0.0,0.0,0.0,0.6107319205908128,0.37107879325508897,0.8431902565682485,0.0,0.0,0.0,0.5826853583438594,0.5406457220971849,0.0
10-23 21:00:00+02:00,0.0,0.5700953477104235,0.4665690327435262,1.0,0.0,0.0,0.10074330177311984,0.3642154136135451,0.4494372416950551,0.4979374746187203,0.6199211823863708,0.6342954871704038,0.0,0.15937279006205657,0.0,0.5281165098491275,0.6391307936012438,0.4709551093017219,0.13299909039800994,0.0,0.8651325469366102,0.0,0.0480586729418865,0.0,0.0,0.6496554854799365,0.4369259439255173,0.8688305731710236,0.0,0.0,0.48769315296236515,0.6022932560802978,0.4882407759437825,0.0
10-23 22:00:00+02:00,0.19251772697056987,0.0,0.21339084020015656,0.39028536117822704,0.3043393281033997,0.06673163662239158,0.0,0.47688658502097303,0.5343532170937388,0.6414387646039921,0.5371458879576685,0.6153851837406207,0.33405100883800576,0.47321861520397945,0.35898589285742594,0.025306050049751273,0.6278067731058925,0.5516251704914363,0.10859381440298506,0.3640012446173349,0.9256325153833133,0.04721322137182122,0.3650285302266775,0.0,0.0,0.5160418261399329,0.0,0.9502754300809494,0.4989728345213935,0.0,0.0,0.5887567545609237,0.845680199070053,0.0
10-23 23:00:00+02:00,0.0,0.0,0.0,0.16829499730449246,0.0,0.0,0.0,0.23227849420831362,0.018014252356545822,0.1578974233438019,0.5667737006814235,0.3587368216703113,0.0,0.25465921055099444,0.0,0.0,0.6465992446349003,0.3331700045528294,0.08670988982587063,0.11670681239870023,1.0,0.11293682971362488,0.050123818536959845,0.0,0.0,0.60295059744861,0.0,0.8304102522257117,0.0,0.0,0.014017706652452005,0.3683632754881003,0.039603281745946926,0.0
10-24 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042245510853992085,0.6425835619965465,0.18095893916809871,0.0,0.07403340947811746,0.0,0.07846713189054723,0.4777799546963398,0.0,0.07335639109452737,0.0,0.8659695314766002,0.20799969048778577,0.0,0.0,0.0,0.30513439641834667,0.0,0.7340953463028688,0.0,0.0,0.0,0.0,0.0,0.0
10-24 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6545946211121301,0.13860455260800078,0.0,0.04612890152517262,0.0,0.14085547900225995,0.44084914850498647,0.0,0.06612617435323383,0.0,0.693603619005271,0.15242863712399318,0.0,0.0,0.0,0.24821422332814505,0.0,0.3820734332343095,0.0,0.0,0.027996240471410413,0.0,0.0,0.0
10-24 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6625486549240228,0.11731101381093337,0.0,0.036303111809935534,0.0,0.0,0.4248339155990516,0.0,0.06414071992537312,0.0,0.5497822388299195,0.10293437314370975,0.0,0.0,0.0,0.21351503939638602,0.0,0.10878908247034727,0.0,0.0,0.0,0.0,0.0,0.0
10-24 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6642232347650107,0.11196041705346751,0.0,0.03866131071878859,0.0,0.0,0.4235025792893469,0.0,0.06682020487562189,0.0,0.5178971531140308,0.08718396172264369,0.0,0.0,0.0,0.19827309020814152,0.0,0.07635279676497961,0.0,0.0,0.0,0.0,0.0,0.0
10-24 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017794700541654836,0.6545835060867611,0.13682598863771867,0.0,0.05717940655095481,0.0,0.0,0.4479323274495419,0.0,0.07962023621890547,0.0,0.6743739769474812,0.12980742043328253,0.30852810238866885,0.0,0.0,0.22072779557286423,0.0,0.4513575607179679,0.0,0.0,0.0,0.0,0.0,0.0
10-24 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30632243609729215,0.0,0.2453904833795548,0.5559122454365115,0.6297407792465802,0.0,0.4444765759211053,0.0,0.8760435092345011,0.6898915274595478,0.3068938913727679,0.12137627537313432,0.17054355953180722,0.9573629865532195,0.010102640451738911,0.2765942601597888,0.0,0.0,0.564286427246729,0.0,0.8358873758783069,0.0,0.0,0.0,0.6563896948503367,0.5320484762367652,0.0
10-24 06:00:00+02:00,0.0,0.0,0.0184123247568499,0.38008126392751324,0.33189209325395486,0.0,0.07161903867336522,0.4900037258816731,0.36478763460393415,0.6819549368438371,0.5381507265396227,0.5497643625131855,0.0,0.46170751028646323,0.0,1.0,0.5444428685784581,0.4498105448550162,0.17041524246268652,0.38191332794192856,0.8140015923221879,0.0648638772560777,0.511225240902347,0.0,0.0,0.4825356860653391,0.0,0.901763641349161,0.3117014413793072,0.0,0.0,0.8188309357330992,1.0,0.0
10-24 07:00:00+02:00,0.0,0.0,0.04348395945921133,0.4290471976802219,0.3266326141617031,0.0,0.09513194358715987,0.5100600310196748,0.41713008817470915,0.7237892998515059,0.5892673035834193,0.5826136512594622,0.1809870348323213,0.5175120244719951,0.0,1.0,0.5695556904514583,0.437470928861009,0.1980710411442786,0.12309883093481169,0.743337646695958,0.07049956235231823,0.7075924223759406,0.0,0.0,0.5446890175998345,0.0,0.8764506814482564,0.0,0.0,0.4140989935818994,0.8245172432835821,1.0,0.0
10-24 08:00:00+02:00,0.0,0.0,0.0,0.16670178506365071,0.0,0.0,0.19766733399889866,0.49438427539855695,0.0,0.29569152161815976,0.5343871804939477,0.0,0.0,0.0,0.0,1.0,0.25252812271017566,0.0,0.20759121624378107,0.48637435614467794,0.5270358670924602,0.18416794396969208,0.6117437818831057,0.0,0.0,0.29363011029068903,0.0,0.705960997672656,0.0,0.0,0.0,0.0,0.44051696858012324,0.0
10-24 09:00:00+02:00,0.0,0.0,0.0,0.6401296921510097,0.0,0.0,0.0,0.0,0.0,0.1279844911177557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8197409504290626,0.8934131427573123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10-24 10:00:00+02:00,0.0,0.0,0.04347568073740037,0.6652306241878396,0.0,0.0,0.2687024387106116,0.0,0.0,0.06669424458232771,0.0,0.3484896600612653,0.0,0.0,0.0,0.6005033668354434,0.0,0.11591499368709442,0.0,0.17406379479128356,0.11345693584509094,0.820183344793906,1.0,0.0,0.0,0.0,0.34599156316277746,0.0,0.0,0.0,0.7438871118717445,0.0,0.0,0.0
10-24 11:00:00+02:00,0.6892149686145745,0.09525126199783703,0.04958151317026575,1.0,0.0,0.0,0.4023026142751337,0.0,0.5107019329104497,0.25917769934060997,0.30932809374475123,1.0,0.662130595804745,0.01339199023296461,0.0,0.49412605209792226,0.41938424677494884,0.8114328368537427,0.09854469840386043,0.13745333551827188,0.9203606599263758,0.8092257146322621,0.5462926987393361,0.0,0.0,0.09852619403628189,0.4338680125704807,0.8199262664059673,0.0,0.0,0.5624956632054685,0.36205331979069,0.6779060333113349,0.0
10-24 12:00:00+02:00,0.6411987803875951,0.037491882668436456,0.37032100174137456,1.0,0.0,0.0,0.0,0.0,0.4904900701456768,0.27209684804294554,0.2615581397116472,1.0,0.6217158662080933,0.0,0.0,0.04883587359802343,0.41831890062920685,0.8036681116994185,0.0,0.14471764634244833,0.915465297339078,0.8123747253060037,0.0,0.0,0.0,0.0,0.4935780634660033,0.8215130034249141,0.0,0.0,0.05162363243836796,0.47566619747719524,0.7728076765627904,0.0
10-24 13:00:00+02:00,0.65094986501675,0.4369016035349672,0.28188468665392424,1.0,0.0,0.0,0.0028406119511554806,0.0,0.5048453170001389,0.26620870326974017,0.24297275991796305,1.0,0.635688385093951,0.0,0.0,0.10275160845771139,0.41609135869768804,0.7897253345386397,0.0,0.10313031298408942,0.9231587840490693,0.8135162572694355,0.0,0.0,0.0,0.0,0.5379485656436139,0.8238244477838407,0.0,0.0,0.0,0.44893208480777413,0.7399979290714098,0.0
10-24 14:00:00+02:00,0.6714452934178143,0.4369564820277071,0.29120123879841736,1.0,0.0,0.0,0.011336529843232548,0.0,0.5196682672573172,0.2441977112151862,0.22383829495445737,1.0,0.6575444898539979,0.0,0.0,0.10550192186884305,0.415171287029558,0.7618420129557752,0.2949017860443711,0.06018972886764812,0.9062727375269459,0.8147500801406132,0.0,0.0,0.0,0.0,0.5370209855719155,0.8071063134755873,0.0,0.0,0.1808137991285179,0.45543729867447114,0.7533829691288055,0.0
10-24 15:00:00+02:00,0.7131024856655483,0.49117848869988723,0.3688165241898427,1.0,0.0,0.0,0.021032489203137106,0.0,0.5686555192845357,0.1987445508011244,0.23415127835865895,1.0,0.6996115900174629,0.0,0.525686530694319,0.25335600747882026,0.41546183597600234,0.7134762909431506,0.5035961142972047,0.011164529540824053,0.8865357327884241,0.8141119977552008,0.0,0.15467518314488346,0.0,0.22395006424780867,0.33579720642052885,0.7809902573717217,0.0,0.0,0.3075938835959184,0.4396494123074422,0.7273374046381176,0.0
10-24 16:00:00+02:00,0.7316815518407961,0.5587082001775991,0.45426519537565874,1.0,0.0,0.0,0.10751198586778393,0.0,0.45811503070776044,0.09525827701085116,0.0,1.0,0.6355732167525875,0.04715506637448394,0.6801162721662768,0.15055692042715432,0.4530618023563247,0.6087589521494672,0.549991809862953,0.017871662186774103,0.6065171527737617,0.8264839187854797,0.21690175811571,0.0,0.0,0.2171597393513054,0.1812010203438029,0.6783695877059821,0.0,0.0,0.22922283861773138,0.0,0.0,0.0
10-24 17:00:00+02:00,0.7309696721061361,0.5129552088087989,0.45663875584854663,1.0,0.0,0.4044822382026414,0.0,0.0,0.3789055405499584,0.026616212964791237,0.06921105028583743,1.0,0.5154229862250871,0.1724946518818903,0.9806445192701503,0.3567592210373016,0.433186773034826,0.5341766083150848,0.5870487586225865,0.0,0.5204712609541773,0.5792305990110688,0.0689250445832084,0.0,0.0,0.2349883432572157,0.10762200695644397,0.5192667936432653,0.07460664381271087,0.0,0.40683720609167423,0.0,0.09701205996091436,0.0
10-24 18:00:00+02:00,0.0,0.5474463418255192,0.46898081119088525,1.0,0.0,0.0,0.0,0.0,0.0,0.27701044132951436,0.06671926788397513,0.09012419336475883,0.0,0.0,0.0,0.10224806218905474,0.11076577178215355,0.0,0.11705569114676619,0.0,0.0,0.8873092971678964,0.2990048735103249,0.0,0.0,0.0,0.13382216621152065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10-24 19:00:00+02:00,0.0,0.582562451423636,0.5000109755181186,1.0,0.0,0.0,0.0,0.0,0.0,0.2626770744468407,0.28529517959022627,0.0,0.0,0.0,0.0,0.09169660422885571,0.20477828015801708,0.0,0.18777479082089552,0.0,0.0,0.9528244480507574,0.3064071731770046,0.0,0.0,0.0,0.10945273845131243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10-24 20:00:00+02:00,0.0,0.5431169031978373,0.5461811107478043,1.0,0.0,0.0,0.11704946599374921,0.0,0.0,0.1661782739263301,0.4210035343049398,0.0,0.0,0.0,0.0,0.037721597283742636,0.21566075954525735,0.0,0.16439738281094526,0.0,0.18420680218781227,0.0,0.0,0.0,0.0,0.0,0.015454394119614911,0.0,0.0,0.0,0.02866018825572592,0.0,0.0,0.0
10-24 21:00:00+02:00,0.0,0.6461184859674953,0.5546898088538887,1.0,0.0,0.0,0.23629359747260828,0.0,0.0,0.0,0.7000568685133642,0.0,0.0,0.0,0.0,0.597076326063516,0.2440863814457126,0.0,0.13279703087064673,0.0,0.5596734124231088,0.0,0.04650211433551516,0.0,0.0,0.16862165054409847,0.0,0.0,0.0,0.0,0.4657989363700073,0.0,0.0,0.0
10-24 22:00:00+02:00,0.2547399465581688,0.0,0.3947287063363237,0.63965847463805,0.0,0.0,0.2156412862101461,0.35861011965295997,0.5591742329374028,0.5981798622068686,0.5450050286285713,0.6730304983571829,0.0,0.634577052893315,0.0,0.034698836393034845,0.7179260440339937,0.5767340798520184,0.10788221348258706,0.23760899689478573,1.0,0.09576682004882214,0.5169399622407147,0.0,0.0,0.6060559933405936,0.0,0.9771710651800672,0.0,0.0,0.0,0.38746350651133266,0.5639139549051893,0.0
10-24 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12694526337002615,0.0,0.26979720446817806,0.5475274762621967,0.34161731216697216,0.0,0.186405338556346,0.0,0.0,0.6223612859041685,0.0,0.0874390611442786,0.00794766505109229,1.0,0.3626780324891781,0.13644959111692329,0.0,0.0,0.4854833901964978,0.0,0.8677101792671704,0.0,0.0,0.06850091609808101,0.0,0.0,0.0
10-25 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6267708167911519,0.18279568526188192,0.0,0.060664549429095674,0.0,0.0,0.473224623933231,0.0,0.07350573942786069,0.0,0.8796052299435564,0.23406821027063718,0.10917038004642715,0.0,0.0,0.32165491932603796,0.0,0.49264009663154207,0.0,0.0,0.06939568933901917,0.0,0.0,0.0
10-25 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6346265435669682,0.13203726539432603,0.0,0.025266946763079123,0.0,0.0,0.4279866340832344,0.0,0.06685534564676616,0.0,0.6842717859232241,0.18476659750601768,0.0016186692851786982,0.0,0.0,0.2579392668869624,0.0,0.17232671297921764,0.0,0.0,0.1396367418976546,0.0,0.0,0.0
10-25 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374381048435155,0.09939421802686842,0.0,0.0061497381579501175,0.0,0.0,0.40120299049979785,0.0,0.06487867644278607,0.0,0.5774570661636689,0.1675742956339386,0.0,0.0,0.0,0.21345257055500755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10-25 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3688373653319284,0.06745236985301319,0.0,0.0,0.0,0.0,0.37279615452963005,0.0,0.06662693054726368,0.0,0.5605358026702854,0.20019259869310058,0.04339124235093099,0.0,0.0,0.1913801913961716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10-25 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6386538746868622,0.12023839411744919,0.0,0.031634502214940394,0.0,0.0,0.42674437457984304,0.0,0.07864507940298507,0.0,0.6376279880875346,0.15536192083312864,0.3508128362441579,0.0,0.0,0.21743981448889158,0.0,0.08461866037596698,0.0,0.0,0.0,0.0,0.0,0.0
10-25 05:00:00+02:00,0.0,0.0,0.0,0.14869680432606308,0.0,0.0,0.1935571541987035,0.17705351129687805,0.0,0.19426957796790298,0.5440849992966501,0.35825189442011013,0.0,0.2845428410526735,0.0,0.0,0.6618039605804849,0.08812979014668706,0.11963680646766169,0.06679128391231494,1.0,0.2773729890511376,0.9075181094619303,0.0,0.0,0.5805788205765519,0.0,0.8425343037670787,0.0,0.0,0.1840634932409381,0.5187827504516452,0.0,0.0
10-25 06:00:00+02:00,0.16245075869410092,0.0,0.0,0.9394132626934054,0.22804506968079036,0.13323779210239292,0.30598790356989547,0.48149068177979737,0.4965630220906887,0.7002203056238312,0.5368057112394846,0.5991628481124462,0.3041902840045471,0.47013277126606523,0.3227333250643394,0.6318066094656681,0.6226091429851863,0.5184429373082502,0.16622470370646766,0.40323522620266194,0.9175992969331993,0.02901305047652442,1.0,0.0,0.0,0.4919609453899003,0.3985554055774269,0.9654063779486097,0.47790791127254195,0.0,0.6872116799684403,0.6491294263180951,0.6796176759032755,0.0
10-25 07:00:00+02:00,0.20775385301442736,0.0,0.04448640558048747,0.8255012012724866,0.24164311053570464,0.0,0.37443893453598903,0.5051751569819861,0.5110422099028817,0.7115093154858336,0.4927174442055422,0.5921914303630995,0.21343056926991782,0.45124659080558643,0.2816860229907139,0.6444993101806339,0.582128917898113,0.4894197205668519,0.19376629485074628,0.3486131011421141,0.889210825089164,0.1254411165578126,1.0,0.0,0.0,0.5113683455892293,0.29954607885850637,0.9533980079892574,0.4452728347436157,0.0,0.7025278761036562,0.698899856224775,0.7121755697894401,0.0
10-25 08:00:00+02:00,0.0,0.0,0.0,0.936435440409254,0.0,0.0,0.054366739912403865,0.0,0.0,0.1956580243288494,0.0,0.0,0.0,0.19894643452497807,0.0,0.6317231720804449,0.0,0.0,0.21597830054228853,0.05028685071945426,0.0,0.8212127306401187,1.0,0.0,0.0,0.44295435388123905,0.30125262245002626,0.0,0.0,0.0,0.6875791167938995,0.0,0.0,0.0
10-25 09:00:00+02:00,0.0,0.0,0.0,0.859053573845573,0.0,0.0,0.0532196770273036,0.0,0.0,0.003734187839475506,0.0,0.0,0.0,0.0,0.0,0.6758258838056771,0.0,0.0,0.0,0.11733889672741858,0.0,0.8201982667884303,1.0,0.0,0.0,0.0,0.45119984939111424,0.0,0.0,0.0,0.7257716520040131,0.0,0.0,0.0
10-25 10:00:00+02:00,0.0,0.0,0.0,0.7145423743257786,0.0,0.0,0.0,0.0,0.0,0.0,0.005106548442231121,0.0,0.0,0.0,0.0,0.5020832553491748,0.0,0.0,0.0,0.010678302527523753,0.0,0.8208220073252155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565311443390977,0.0,0.0,0.0
10-25 11:00:00+02:00,0.0,0.0,0.0,0.605731539457237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47393706942179675,0.0,0.0,0.0,0.0,0.0,0.8190557087109075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4962884850907511,0.0,0.0,0.0
10-25 12:00:00+02:00,0.0,0.0,0.0587775260966834,0.9371500399264965,0.0,0.0,0.3914424607189698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5921734935740904,0.0,0.0,0.0,0.1838707720107264,0.0,0.8259678377821029,1.0,0.0,0.0,0.0,0.15175406661159463,0.0,0.0,0.0,0.589521679779924,0.0,0.5980645406762098,0.0
10-25 13:00:00+02:00,0.0,0.0,0.11956509283275674,1.0,0.0,0.0,0.21888149320255065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47219715219648706,0.0,0.0,0.0,0.0,0.0,0.8270657628811423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47912426640295896,0.0,0.3648328171849865,0.0
10-25 14:00:00+02:00,0.0,0.0,0.10972172308422413,1.0,0.0,0.0,0.21777564734021942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5251206777831475,0.0,0.0,0.0,0.0,0.0,0.8271625953402002,1.0,0.0,0.0,0.0,0.13116032420536314,0.0,0.0,0.0,0.5230328294431242,0.0,0.30530456392916877,0.0
10-25 15:00:00+02:00,0.0,0.0,0.1159150228809781,1.0,0.0,0.0,0.2070705895374576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499101017027447,0.0,0.0,0.0,0.0,0.0,0.8275704092241677,1.0,0.0,0.0,0.0,0.12448732316215766,0.0,0.0,0.0,0.547761613314506,0.0,0.2881808542347126,0.0
10-25 16:00:00+02:00,0.0,0.0,0.045901045996662615,0.6502410678820003,0.0,0.0,0.49013780595688866,0.0,0.0,0.0,0.0,0.7572366730762563,0.0,0.0,0.0,0.6102878698133188,0.1887271259881671,0.0,0.0,0.12371203694889306,0.3976570791358339,0.781344255183473,1.0,0.0,0.0,0.0,0.13867435748342932,0.4738046288454295,0.0,0.0,0.65474432508519,0.13186041936705623,0.5708423673548428,0.0
10-25 17:00:00+02:00,0.6750666820948141,0.2971621688770524,0.29125273897229514,1.0,0.0,0.04735406055963261,0.35003929057776606,0.0,0.0,0.0,0.0,1.0,0.7123666733830842,0.06200268357691645,1.0,0.5726002089287358,0.6242131299092769,0.28924992329578986,0.5700000000000001,0.20518090454561283,0.33320839620460235,0.7825307806706613,0.8619407403209951,0.0,0.0,0.0403535830449739,0.2771826237272903,0.4833361505819887,0.03367169579025685,0.0,0.630440225990089,0.0,0.5019703139609988,0.0
