,Network_Line_In_N_101_N_102_cac1,Network_Line_In_N_103_N_124_cac1,Network_Line_In_N_106_N_108_cac1,Network_Line_In_N_109_N_111_cac1,Network_Line_In_N_115_N_116_cac1,Network_Line_In_N_116_N_117_cac1,Network_Line_In_N_117_N_118_cac1,Network_Line_In_N_118_N_121_cac1,,,,,,,,,
7086,-7.53105E-05,-0.000168796,1.83E-04,-2.11E-04,-1.97E-04,0.000824448,0.00019506,0.001020153,,,,,,,,,
7087,2.17E-05,-8.4996E-05,1.05E-04,-1.09E-04,-9.03E-05,0.000908394,0.000317007,0.001199003,,,,,,,,,
7088,5.45E-06,-5.33837E-05,9.46E-05,-8.63E-05,-0.000148498,0.000830762,0.00031465,0.001118265,,,,,,,,,
7089,-1.73E-05,-8.26E-05,1.09E-04,-4.86E-05,-0.000190526,0.000849664,0.000343118,0.0010846,,,,,,,,,
7090,-9.45E-05,-1.44E-04,1.32E-05,-7.80E-05,-0.000287641,0.000798553,0.000264414,0.00092151,,,,,,,,,
7091,-1.34E-04,-2.12E-04,-9.68E-05,-1.16E-04,-2.53E-04,0.000621043,0.000144914,0.000581436,,,,,,,,,
7092,-1.20E-04,-2.01E-04,-8.43E-05,-8.93E-05,-2.06E-04,0.000634096,0.000194736,0.000442203,,,,,,,,,
7093,-1.32E-04,-2.10E-04,-1.29E-04,-1.14E-04,-2.62E-04,0.00060321,0.000114433,0.000505671,,,,,,,,,
7094,-5.74E-05,-1.01E-04,-2.57E-06,-6.20E-05,-0.00025193,0.000868965,0.000302434,0.000709198,,,,,,,,,
7095,3.01E-05,-5.05E-05,4.24E-05,-6.39E-05,-0.00011506,0.000952795,0.000380423,0.000739798,,,,,,,,,
7096,-2.54E-05,-1.25E-04,3.01E-05,-1.25E-04,-7.7903E-05,0.001043764,0.000318393,0.000844427,,,,,,,,,
7097,-2.78E-05,-0.000189029,-4.38E-05,-1.96E-04,-8.803E-06,0.001192797,0.000466145,0.001146365,,,,,,,,,
7098,-2.68E-05,-0.000195876,-4.47E-05,-1.98E-04,1.55495E-05,0.001286753,0.000472099,0.001261231,,,,,,,,,
7099,-1.78E-05,-0.000157815,4.71175E-05,-1.18E-04,-1.46E-05,0.001047988,0.000382927,0.001149681,,,,,,,,,
7100,-8.93E-05,-0.000206444,0.000140571,-1.06E-04,-0.000158835,0.000928797,0.000276827,0.00096881,,,,,,,,,
7101,3.84E-05,-5.69485E-05,0.000178155,-2.11E-05,-9.9532E-05,0.000926197,0.000382901,0.001022008,,,,,,,,,
7102,1.15E-05,-3.80E-05,0.000162732,-3.66E-05,-0.000177715,0.000955664,0.000419214,0.001022752,,,,,,,,,
7103,4.78E-05,-5.39E-06,0.000157692,-6.35E-05,-0.000179257,0.000924617,0.000398099,0.000846967,,,,,,,,,
7104,-1.72E-05,-7.47E-05,-1.94051E-05,1.32E-05,-1.63E-04,0.000748012,0.000244781,0.000634104,,,,,,,,,
7105,-2.58E-05,-7.55E-05,-1.50E-05,1.42E-05,-1.68E-04,0.000711564,0.000244945,0.000587802,,,,,,,,,
7106,-3.91E-05,-9.28E-05,-2.61E-05,4.31E-06,-1.77E-04,0.000675835,0.000233889,0.000544299,,,,,,,,,
7107,-4.90E-05,-1.02E-04,-4.90E-05,1.69E-05,-0.000189867,0.000708938,0.000226516,0.000650577,,,,,,,,,
7108,-4.14E-05,-8.20794E-05,9.24691E-05,2.86E-05,-0.000199363,0.00087168,0.000363711,0.001062874,,,,,,,,,
7109,-1.07E-04,-0.00019541,0.00012581,-5.16E-05,-0.000151187,0.000784129,0.000249997,0.00102998,,,,,,,,,
7110,-1.31E-04,-0.000232101,1.4499E-05,-1.34E-04,-9.67E-05,0.000923739,0.00028981,0.001009342,,,,,,,,,
7111,-9.86E-05,-0.000208479,-4.81755E-05,-1.55E-04,-7.94E-05,0.000930004,0.000333231,0.00106591,,,,,,,,,
7112,-6.80E-05,-1.57E-04,1.045E-07,-6.17E-05,-9.39E-05,0.001004588,0.00032676,0.001057874,,,,,,,,,
7113,-9.12E-05,-1.70E-04,-3.36E-05,-6.27E-05,-0.000130784,0.000946239,0.000322193,0.000707344,,,,,,,,,
7114,-7.64E-05,-1.53E-04,-7.56E-05,-8.08E-05,-7.59548E-05,0.000912354,0.000328754,0.00060273,,,,,,,,,
7115,-4.89E-05,-1.31E-04,-6.34E-05,-7.28E-05,-6.82365E-05,0.000912331,0.000372454,0.000601765,,,,,,,,,
7116,-3.85E-05,-1.17E-04,-4.47E-05,-4.37E-05,-8.27E-05,0.000907842,0.000374578,0.000640366,,,,,,,,,
7117,-4.63E-05,-1.25E-04,-5.71E-05,-4.61E-05,-7.12E-05,0.000900104,0.000366256,0.000627324,,,,,,,,,
7118,-5.91E-05,-1.37E-04,-9.53E-05,-5.79E-05,-6.15E-05,0.000883214,0.000334435,0.000610371,,,,,,,,,
7119,-1.07E-04,-0.000184276,-1.06E-04,-1.07E-04,-9.22E-05,0.000889179,0.000301879,0.000613418,,,,,,,,,
7120,-1.13E-04,-0.000238308,-1.10E-04,-1.46E-04,-4.2543E-05,0.001066696,0.000398882,0.000620715,,,,,,,,,
7121,-8.78E-05,-0.000269945,-1.14E-04,-9.86E-05,1.0159E-05,0.001478982,0.000542361,0.000917972,,,,,,,,,
7122,-1.24E-04,-0.000318822,-1.43E-04,-1.74E-04,5.33E-05,0.001504269,0.000573098,0.001224481,,,,,,,,,
7123,-1.08E-04,-0.000255481,-6.46E-05,-9.91E-05,-2.03E-05,0.001070675,0.000375494,0.001046076,,,,,,,,,
7124,-1.19E-04,-0.000256707,6.8385E-05,-1.22E-04,-8.55E-05,0.000980426,0.00030031,0.000990074,,,,,,,,,
7125,4.16E-06,-0.000108387,0.000129197,1.92E-05,-9.17052E-05,0.000899651,0.000338726,0.001003042,,,,,,,,,
7126,8.30E-06,-7.12205E-05,0.000105996,1.29E-05,-0.000135478,0.00093298,0.000389878,0.001020264,,,,,,,,,
7127,-1.80E-05,-6.61E-05,0.00014323,4.45E-05,-0.000174872,0.000955883,0.000414643,0.001021113,,,,,,,,,
7128,5.37E-05,6.25E-06,1.20E-04,5.01E-06,-0.000133455,0.000949603,0.00044084,0.000832386,,,,,,,,,
7129,-1.43685E-05,-7.60E-05,-1.72E-05,4.07E-05,-0.000146572,0.000759549,0.000287879,0.000669811,,,,,,,,,
7130,-1.25E-05,-7.21E-05,-2.60E-05,4.71E-05,-1.47E-04,0.000736374,0.000276018,0.000675324,,,,,,,,,
7131,1.25E-05,-2.9061E-05,8.46E-05,2.77E-05,-0.000169151,0.000843178,0.000397366,0.00080251,,,,,,,,,
7132,-2.26E-05,-9.16345E-05,6.94097E-05,4.63E-05,-0.000165596,0.000845664,0.000345793,0.00110114,,,,,,,,,
7133,-9.85E-05,-0.000183508,0.000119511,-3.64E-05,-0.000132978,0.000786241,0.000273462,0.001071863,,,,,,,,,
7134,-1.42E-04,-0.000242937,-4.1755E-06,-1.31E-04,-9.35E-05,0.000904095,0.000301089,0.001017888,,,,,,,,,
7135,-1.00E-04,-0.000209903,-4.986E-05,-1.50E-04,-7.94E-05,0.000921852,0.000339783,0.001091774,,,,,,,,,
7136,-5.73E-05,-1.46E-04,-5.245E-06,-4.81E-05,-9.00E-05,0.000967578,0.000326004,0.001120483,,,,,,,,,
7137,-4.31E-05,-1.19E-04,4.90E-06,-1.90322E-05,-0.000113092,0.000975285,0.000342932,0.000735898,,,,,,,,,
7138,-5.62E-05,-1.38E-04,-3.99E-05,-9.07E-05,-9.2663E-05,0.00095531,0.000383753,0.000619751,,,,,,,,,
7139,-1.53E-04,-2.57E-04,-2.46E-04,-1.17E-04,-2.06E-04,0.000691157,0.000159677,0.000386592,,,,,,,,,
7140,-1.19E-04,-2.22E-04,-1.92E-04,-4.72E-05,-1.43E-04,0.000645224,0.000194799,0.000273895,,,,,,,,,
7141,-1.67E-04,-2.81E-04,-2.61E-04,-8.63E-05,-1.74E-04,0.000706952,0.000171043,0.000386156,,,,,,,,,
7142,-9.48E-05,-1.74E-04,-9.35E-05,-6.05E-05,-8.45082E-05,0.000957139,0.000363749,0.000576988,,,,,,,,,
7143,-8.61E-05,-1.80E-04,-1.01E-04,2.03E-06,-6.30E-05,0.000941693,0.000339907,0.000774398,,,,,,,,,
7144,-8.17E-05,-0.000213396,-1.11E-04,-1.26E-04,-4.765E-06,0.001110144,0.000442996,0.000655755,,,,,,,,,
7145,-9.43E-05,-0.000255507,-1.03E-04,-1.18E-04,-2.12605E-05,0.001249396,0.000455592,0.000865117,,,,,,,,,
7146,-1.08E-04,-0.000264929,-7.72E-05,-1.44E-04,-2.66845E-05,0.001204263,0.000419725,0.00108574,,,,,,,,,
7147,-1.06E-04,-2.25E-04,1.88E-05,-1.08E-04,-6.56E-05,0.00096137,0.000320278,0.001045045,,,,,,,,,
7148,-1.91E-04,-2.87E-04,6.10985E-05,-1.08E-04,-2.05E-04,0.00084794,0.0002045,0.000920241,,,,,,,,,
7149,-1.00E-05,-1.06E-04,0.000131928,2.43E-05,-0.000117581,0.0008846,0.000333477,0.001019765,,,,,,,,,
7150,8.14E-06,-6.67E-05,5.82935E-05,2.57E-05,-0.000146456,0.000928164,0.000376988,0.001012948,,,,,,,,,
7151,8.84E-06,-6.72E-05,6.93351E-05,-6.41E-07,-0.000194572,0.000917122,0.000369147,0.00086895,,,,,,,,,
7152,-3.15E-05,-1.08E-04,-2.33E-05,2.67E-05,-0.000173729,0.000811547,0.000295524,0.000665151,,,,,,,,,
7153,-5.27E-05,-1.29E-04,-6.09122E-05,1.97E-05,-1.96E-04,0.000685606,0.000213515,0.000599649,,,,,,,,,
7154,-6.28E-05,-1.25E-04,-4.54E-05,2.51E-05,-1.95E-04,0.000619695,0.000222947,0.000522111,,,,,,,,,
7155,-6.27E-05,-1.17E-04,-5.17E-05,3.36E-05,-1.99E-04,0.000626978,0.000214573,0.000553839,,,,,,,,,
7156,-3.99E-05,-7.09295E-05,9.48E-06,6.44E-05,-0.000173375,0.00077112,0.000313513,0.000742361,,,,,,,,,
7157,-6.02E-06,-7.46E-05,9.51E-05,8.40E-05,-0.000186168,0.000837881,0.000357457,0.001005322,,,,,,,,,
7158,-2.00715E-05,-9.38435E-05,8.51827E-05,8.44E-05,-0.000165168,0.000819635,0.0003604,0.001139906,,,,,,,,,
7159,-3.97E-05,-0.000102789,7.19685E-05,7.11E-05,-0.000199657,0.000776503,0.000346101,0.001165599,,,,,,,,,
7160,-6.51E-05,-1.19E-04,5.53E-05,6.35E-05,-0.000237141,0.000804871,0.000334118,0.001010153,,,,,,,,,
7161,-1.14E-04,-1.67E-04,-7.75E-05,-5.26E-05,-2.63E-04,0.000877209,0.000369322,0.000680179,,,,,,,,,
7162,4.18E-06,-8.08E-05,-1.02E-04,1.21E-04,-8.91E-06,0.000656445,0.000256822,0.000369407,,,,,,,,,
7163,3.90E-05,-5.48E-07,3.04E-05,-2.53E-06,-1.0431E-07,0.000315774,0.000103742,1.71E-04,,,,,,,,,
7164,-1.31E-05,-1.62E-06,3.67E-06,-7.88E-05,-1.57E-04,-5.82E-06,-3.19E-05,-6.91E-05,,,,,,,,,
7165,4.56E-05,-4.53E-06,-5.31E-05,-1.27E-04,-8.37E-05,8.06376E-05,5.87E-05,-1.49E-05,,,,,,,,,
7166,1.62E-05,-6.51E-05,-8.31001E-05,0.000136659,8.15838E-05,0.000667877,0.000254329,0.000214174,,,,,,,,,
7167,-2.57E-05,-9.84E-05,-2.64E-05,2.98E-07,-1.03E-04,0.000915621,0.00034117,0.000681464,,,,,,,,,
7168,-3.09E-05,-0.000115547,-8.77E-05,-8.67E-05,-8.38E-05,0.000903354,0.000322595,0.000524477,,,,,,,,,
7169,-2.45E-05,-1.51E-04,4.90772E-05,-1.28E-06,-4.74233E-05,0.001059729,0.000392187,0.00075632,,,,,,,,,
7170,3.94E-06,-0.000132844,1.44E-04,-4.96E-05,-5.29E-05,0.000869844,0.000347082,0.001124911,,,,,,,,,
7171,-3.11993E-05,-0.000146076,9.25E-05,-1.57E-05,-7.91138E-05,0.00085004,0.000333234,0.001028992,,,,,,,,,
7172,-2.2777E-05,-0.000119157,2.58E-05,-3.58E-05,-0.000135858,0.000873998,0.000353612,0.001000527,,,,,,,,,
7173,-2.64E-05,-9.45287E-05,1.03E-04,-3.70E-05,-0.000180311,0.000915167,0.000396043,0.001012273,,,,,,,,,
7174,5.15E-05,2.7045E-06,1.53E-04,2.96E-06,-0.000150058,0.001005281,0.000455264,0.000986491,,,,,,,,,
7175,-3.16E-05,-7.73E-05,3.52E-05,3.99E-05,-0.000177886,0.000828199,0.000349015,0.000709061,,,,,,,,,
7176,-6.77E-05,-1.28E-04,1.96E-05,-0.000025142,-1.84E-04,0.000627492,0.000240468,0.000515334,,,,,,,,,
7177,2.74815E-05,1.71E-05,0.000154354,2.0843E-05,-5.09E-05,0.000562184,0.000212345,0.000475217,,,,,,,,,
7178,-2.6688E-05,3.94E-06,0.000122964,-1.79559E-05,-5.77E-05,0.000478022,0.000203494,0.000453372,,,,,,,,,
7179,-2.3175E-05,1.23E-05,1.09E-04,-5.61E-05,-9.63E-05,0.000474099,0.000228386,0.000454005,,,,,,,,,
7180,-1.52923E-05,-1.12E-05,0.00012105,5.85467E-05,-3.56E-05,0.000499852,0.00019801,0.000476003,,,,,,,,,
7181,-6.06E-06,-7.72E-05,2.89E-05,2.15E-05,-1.17E-04,0.000550084,0.000236318,0.000511412,,,,,,,,,
7182,1.07E-05,-3.42E-05,4.89E-05,-1.40E-05,-0.000200369,0.00071577,0.000348747,0.000705104,,,,,,,,,
7183,3.33E-05,-2.15E-05,9.47E-05,6.83E-05,-0.000196386,0.000797741,0.000346165,0.001007963,,,,,,,,,
7184,-3.96E-05,-8.56E-05,4.99E-05,7.48E-05,-0.000272203,0.000756115,0.00027632,0.00097714,,,,,,,,,
7185,5.19E-05,-4.43E-05,2.7474E-05,0.000122927,-6.62E-05,0.000656493,0.000252504,0.000442326,,,,,,,,,
7186,0.000115201,3.22E-05,7.16E-05,-2.21E-05,6.58892E-05,2.04E-04,1.05E-04,9.14E-05,,,,,,,,,
7187,-2.23E-05,-1.21E-05,9.37E-05,-4.22E-05,-1.11E-04,3.29E-05,1.96E-05,-2.21E-06,,,,,,,,,
7188,-2.23E-05,-1.21E-05,9.53E-05,-4.08E-05,-9.24E-05,3.25E-05,2.86E-05,1.68E-05,,,,,,,,,
7189,-2.33E-05,-9.21E-06,6.53E-05,-7.04E-05,-1.29E-04,3.37E-05,1.17E-05,-2.67E-05,,,,,,,,,
7190,8.14E-05,6.48E-05,9.23E-05,-1.06E-04,-3.69E-07,0.000257522,1.95E-04,0.00012349,,,,,,,,,
7191,-2.1234E-06,-4.03E-05,-7.78E-05,-4.51E-05,-1.63E-04,0.000917781,0.000413638,0.000653442,,,,,,,,,
7192,-3.96E-05,-1.02E-04,3.07E-06,-3.07E-06,-0.000201334,0.00088184,0.000317082,0.000738796,,,,,,,,,
7193,-1.88E-05,-0.000100311,7.8283E-05,-3.53E-06,-1.06E-04,0.000863936,0.000277285,0.001100477,,,,,,,,,
7194,4.09E-05,-9.58885E-05,0.000128828,-4.92E-05,-3.20E-05,0.00089942,0.000345937,0.001155686,,,,,,,,,
7195,3.41E-05,-0.000102733,0.000156708,-2.54E-05,-6.22E-05,0.000891142,0.00033195,0.001110073,,,,,,,,,
7196,3.91E-05,-6.95995E-05,0.000127542,3.06E-05,-6.73605E-05,0.000885323,0.000356183,0.001037683,,,,,,,,,
7197,3.40452E-05,-7.74193E-05,6.91E-05,1.99E-05,-0.000109036,0.000922099,0.000401999,0.001020349,,,,,,,,,
7198,1.74E-05,-5.72169E-05,0.000108678,-8.17E-06,-0.00017833,0.000956707,0.000420995,0.00101132,,,,,,,,,
7199,9.59E-05,2.50E-05,0.000112899,-1.95E-05,-0.000150546,0.000997998,0.000461511,0.000847917,,,,,,,,,
7200,8.40E-06,-6.16E-05,-4.17828E-05,3.06E-05,-1.61E-04,0.000773229,0.000257365,0.000638835,,,,,,,,,
7201,-3.49E-05,-1.05E-04,-2.88E-05,7.94E-06,-1.86E-04,0.000671212,0.000235241,0.000508118,,,,,,,,,
7202,1.94E-05,-5.37E-05,3.75137E-05,1.2055E-05,-9.50E-05,0.000647902,0.000251528,0.000493083,,,,,,,,,
7203,1.15E-05,-5.78E-05,2.89529E-05,2.14E-05,-1.08E-04,0.000642393,0.000248723,0.000502471,,,,,,,,,
7204,-6.51E-06,-6.67014E-05,-2.27E-05,3.77E-05,-0.000155732,0.000714395,0.000236593,0.000616472,,,,,,,,,
7205,-4.23E-05,-1.16E-04,6.90E-05,3.49E-05,-0.000235334,0.000848662,0.000337664,0.001050949,,,,,,,,,
7206,-1.66E-05,-9.0327E-05,1.41075E-05,5.80E-05,-0.000129398,0.000829116,0.000318073,0.001086384,,,,,,,,,
7207,-8.86E-05,-0.000167676,-2.93665E-05,6.40E-06,-0.000169735,0.000812415,0.00028348,0.001080129,,,,,,,,,
7208,-5.60E-05,-0.000138432,-1.26E-05,-2.23E-05,-0.000146594,0.000772246,2.86E-04,0.001069207,,,,,,,,,
7209,-2.19E-06,-7.57E-05,7.09E-05,1.19E-05,-0.000148106,0.000769124,0.000312616,0.001126435,,,,,,,,,
7210,-1.24533E-05,-8.61E-05,6.66E-05,2.16E-05,-0.000177827,0.000737399,0.000294585,0.001126968,,,,,,,,,
7211,-2.67E-05,-9.82E-05,4.52E-05,-8.42E-06,-0.000191722,0.000750143,0.000292022,0.001100637,,,,,,,,,
7212,3.75485E-06,-7.11E-05,5.55E-05,2.20E-05,-0.000153188,0.000783666,0.000310685,0.001128193,,,,,,,,,
7213,-1.47E-05,-8.90423E-05,2.33E-05,-1.11E-05,-0.000145655,0.000807237,0.000309043,0.001093086,,,,,,,,,
7214,-7.02E-05,-1.43E-04,-6.45775E-05,-3.10E-05,-0.000128381,0.000788834,0.000264753,0.001004402,,,,,,,,,
7215,-1.03E-04,-1.89E-04,-6.49955E-05,-3.85E-05,-4.01E-05,0.000980858,0.000351295,0.000910796,,,,,,,,,
7216,-1.24E-04,-0.000243075,-9.1143E-05,-6.22E-05,-6.94E-06,0.001035102,0.000371386,0.000962649,,,,,,,,,
7217,-1.46E-04,-0.000340167,-1.50E-04,-6.94E-05,0.000142276,0.001577992,0.000643376,0.001257103,,,,,,,,,
7218,-8.66355E-05,-0.000332855,-1.58E-04,-7.40E-05,0.00016439,0.001562897,0.000661984,0.001324919,,,,,,,,,
7219,-8.32E-05,-0.00027775,-1.28E-04,-8.82E-05,0.000149459,0.001482211,0.000625458,0.001335025,,,,,,,,,
7220,-8.89E-05,-0.000228889,-8.24E-05,-5.64E-05,7.49E-06,0.001048547,0.00040048,0.001074039,,,,,,,,,
7221,-0.000129175,-0.00026878,2.60175E-05,-7.21E-05,-7.33E-05,0.00095366,0.00030709,0.000948765,,,,,,,,,
7222,-2.0935E-06,-0.000115085,0.000100721,4.91E-05,-7.35555E-05,0.000912134,0.000360627,0.000991095,,,,,,,,,
7223,2.86E-05,-5.09175E-05,0.000111442,4.68E-05,-0.000131686,0.000962943,0.000414532,0.00100958,,,,,,,,,
7224,-2.72E-06,-4.85E-05,0.000136599,4.53E-05,-0.000195764,0.000957485,0.000414319,0.000975456,,,,,,,,,
7225,5.34E-05,6.07E-06,8.79E-05,2.55E-05,-0.00015511,0.000933811,0.000422597,0.000811811,,,,,,,,,
7226,-1.53E-05,-3.99E-05,2.12E-05,5.34E-05,-0.000180378,0.000814479,0.000348125,0.000730641,,,,,,,,,
7227,-3.91E-05,-9.75E-05,-3.95E-05,2.31E-05,-0.000185717,0.000774931,0.000288643,0.000662573,,,,,,,,,
7228,4.39E-06,-2.82E-05,1.04E-04,4.76E-05,-0.000179876,0.000907097,0.000390168,0.000871882,,,,,,,,,
7229,-2.44E-05,-0.000100891,3.32895E-05,4.92E-05,-0.000152927,0.000850823,0.000344907,0.001102548,,,,,,,,,
7230,-1.04E-04,-0.000188615,0.000117783,-3.73E-05,-0.000141267,0.000809744,0.000262369,0.001039729,,,,,,,,,
7231,-1.27E-04,-0.000233915,-9.745E-06,-1.11E-04,-8.58E-05,0.000927757,0.000316687,0.001059544,,,,,,,,,
7232,-8.84E-05,-0.000198196,-3.48E-05,-1.44E-04,-7.94E-05,0.000943996,0.000335269,0.001075093,,,,,,,,,
7233,-4.35E-05,-1.47E-04,3.73E-05,-6.31E-05,-7.98E-05,0.000974808,0.000328199,0.001085367,,,,,,,,,
7234,-2.26465E-05,-9.51E-05,2.03E-06,-8.24705E-05,-0.000137091,0.000824858,0.000258051,0.001009703,,,,,,,,,
7235,-4.8765E-06,-7.73E-05,-1.11E-05,-8.06415E-05,-0.000130896,0.000862118,0.000265006,0.000914968,,,,,,,,,
7236,-3.87653E-05,-1.11E-04,-2.68E-05,-9.24E-05,-0.000137735,0.000864167,0.000267916,0.000763278,,,,,,,,,
7237,-7.59325E-05,-1.48E-04,-4.80E-05,-1.03E-04,-0.000140156,0.000846469,0.000269075,0.000706606,,,,,,,,,
7238,-1.03E-04,-1.86E-04,-3.93E-05,-1.04E-04,-0.000107694,0.000968714,0.000323665,0.00059288,,,,,,,,,
7239,-1.16E-04,-0.000250288,-7.26E-05,-5.37E-05,-8.472E-06,0.001140948,0.000431757,0.000771601,,,,,,,,,
7240,-1.04E-04,-0.00028788,-1.10E-04,1.47E-05,6.55125E-05,0.001577515,0.000582855,0.001105316,,,,,,,,,
7241,-0.000129007,-0.000357937,-0.000176262,-4.60E-05,0.000153876,0.001705751,0.000722654,0.001241949,,,,,,,,,
7242,-0.000127509,-0.000355039,-1.78E-04,-1.10E-04,0.000132214,0.001602136,0.000686376,0.001284555,,,,,,,,,
7243,-0.000122738,-3.41E-04,-1.67E-04,-7.68415E-05,0.00013756,0.001583051,0.000694006,0.00136365,,,,,,,,,
7244,-1.09E-04,-0.000280503,-1.11E-04,-1.03E-04,1.98225E-05,0.001293835,0.000473317,0.001236555,,,,,,,,,
7245,-7.35E-05,-0.000213522,4.29E-05,-3.57E-05,-1.03E-05,0.001029623,0.000403516,0.001121105,,,,,,,,,
7246,-6.12068E-05,-0.000178356,1.19E-04,7.80425E-06,-0.000108376,0.000903517,0.0003088,0.001009896,,,,,,,,,
7247,1.43E-05,-8.58605E-05,8.83675E-05,1.15E-05,-0.0001298,0.00091837,0.000378146,0.0010029,,,,,,,,,
7248,-2.20E-05,-6.7901E-05,1.25E-04,-2.35E-05,-0.000204436,0.000942607,0.000404291,0.001017377,,,,,,,,,
7249,-4.10E-06,-5.29515E-05,1.25E-04,4.22E-05,-0.000204489,0.000934664,0.000393476,0.000945937,,,,,,,,,
7250,3.63E-05,2.8051E-06,1.33E-04,1.69E-05,-0.00016848,0.000944994,0.000425473,0.000839632,,,,,,,,,
7251,1.31E-05,-2.03774E-05,1.17E-04,8.78E-06,-0.000190992,0.000908114,0.000391953,0.000815589,,,,,,,,,
7252,-8.54E-05,-0.000106387,1.00E-04,3.20895E-05,-0.000244476,0.000877369,0.000349622,0.000930086,,,,,,,,,
7253,-3.36E-06,-8.29027E-05,3.72078E-05,1.86E-05,-0.00014171,0.000850808,0.000336017,0.001078024,,,,,,,,,
7254,-1.70E-04,-0.000264615,9.57325E-05,-1.49E-04,-1.91E-04,0.000795558,0.000205338,0.00094106,,,,,,,,,
7255,-1.36E-04,-0.000242151,-3.048E-05,-1.43E-04,-8.55E-05,0.00094077,0.000322711,0.000968691,,,,,,,,,
7256,-1.07E-04,-0.000219885,-5.3968E-05,-1.77E-04,-7.94E-05,0.000952598,0.000339776,0.000968739,,,,,,,,,
7257,-6.55E-05,-1.75E-04,-2.36E-05,-1.76E-04,-7.94E-05,0.000965841,0.00033978,0.00099827,,,,,,,,,
7258,-3.56E-05,-1.45E-04,-4.28E-06,-1.70E-04,-7.94E-05,0.000962228,0.000336986,0.001032289,,,,,,,,,
7259,-3.2343E-05,-1.42E-04,4.63E-06,-1.38E-04,-7.9364E-05,0.000997991,0.00033246,0.000998981,,,,,,,,,
7260,-6.09E-05,-1.66E-04,-3.19E-05,-1.57E-04,-8.32E-05,0.000977527,0.000316277,0.000948839,,,,,,,,,
7261,-9.88E-05,-0.00019876,-3.13E-05,-1.48E-04,-8.7846E-05,0.000959177,0.000299801,0.000906691,,,,,,,,,
7262,-1.05E-04,-0.000222952,-4.25E-05,-1.64E-04,-5.91E-05,0.000983268,0.000326395,0.000928193,,,,,,,,,
7263,-1.31E-04,-0.000248402,-0.000100211,-1.20E-04,-2.35E-05,0.001048837,0.000377644,0.000885461,,,,,,,,,
7264,-1.45E-04,-0.000347723,-0.000154585,-6.08E-05,0.000123567,0.001545284,0.000651166,0.001207057,,,,,,,,,
7265,-1.43E-04,-0.000360489,-1.76E-04,-7.19E-05,0.000132498,0.001662001,0.000669199,0.001181282,,,,,,,,,
7266,-1.39E-04,-0.000355288,-1.76E-04,-9.13E-05,0.000121513,0.001631034,0.00067306,0.001232662,,,,,,,,,
7267,-1.37E-04,-0.000352877,-1.76E-04,-9.59E-05,0.000118894,0.001620242,0.000668315,0.001273715,,,,,,,,,
7268,-1.43E-04,-0.000302672,-1.35E-04,-1.58E-04,5.74E-05,0.001430952,0.000567128,0.001274508,,,,,,,,,
7269,-1.14E-04,-0.000234562,2.48E-05,-9.72E-05,-5.53E-05,0.000956335,0.000337139,0.001052652,,,,,,,,,
7270,-1.36E-04,-0.000247963,0.00009916,-7.92E-05,-0.000196155,0.000843842,0.00019933,0.000952136,,,,,,,,,
7271,1.74E-05,-8.2072E-05,0.000150718,5.03E-05,-0.000128895,0.000903666,0.000353757,0.001028988,,,,,,,,,
7272,-1.68E-05,-9.42351E-05,7.21849E-05,2.05E-05,-0.00018549,0.000918716,0.000367839,0.001033481,,,,,,,,,
7273,-7.05E-05,-0.000111904,7.55488E-05,2.86E-05,-0.000245247,0.000896797,0.00035099,0.000956956,,,,,,,,,
7274,-2.75E-05,-7.17E-05,9.45E-05,6.45E-06,-0.000234269,0.000861004,0.000322871,0.000843678,,,,,,,,,
7275,-1.52E-05,-5.71E-05,1.06E-04,1.42E-05,-0.000217251,0.000858382,0.000341021,0.00084747,,,,,,,,,
7276,-7.38E-05,-0.000116862,8.74E-05,4.69311E-05,-0.000227943,0.000871386,0.00035356,0.000992004,,,,,,,,,
7277,-2.45E-05,-0.000101708,2.09255E-05,3.10E-05,-0.000144366,0.000802692,0.000305873,0.001094915,,,,,,,,,
7278,-2.07E-04,-0.000307236,8.78755E-05,-1.70E-04,-2.07E-04,0.000675578,0.000183969,0.001002356,,,,,,,,,
7279,-1.54E-04,-0.000270709,-5.18265E-05,-8.76E-05,-9.38E-05,0.000796024,0.000314709,0.001095504,,,,,,,,,
7280,-1.38E-04,-2.73E-04,-6.62E-05,-9.84E-05,-5.35995E-05,0.000886637,0.000379443,0.001255229,,,,,,,,,
7281,-1.04E-04,-2.06E-04,-3.12E-05,-1.25E-04,-1.01E-04,0.000638608,0.000291564,0.001101326,,,,,,,,,
7282,-6.79E-05,-1.65E-04,-1.40E-05,-0.000120786,-1.17E-04,0.00060746,0.000261146,0.001099742,,,,,,,,,
7283,-5.14E-05,-1.38E-04,1.20E-05,-3.6303E-05,-1.30E-04,0.000653799,0.000259053,0.001047689,,,,,,,,,
7284,-2.83E-05,-1.10E-04,1.11E-05,-4.48115E-05,-1.48E-04,0.000678886,0.000240349,0.001020212,,,,,,,,,
7285,-4.82E-05,-1.25E-04,4.62E-06,-4.07625E-05,-1.26E-04,0.00071596,0.000245024,0.001044419,,,,,,,,,
7286,-9.24205E-05,-1.93E-04,-5.08E-05,-9.78E-05,-9.23E-05,0.000792195,0.000293151,0.001081627,,,,,,,,,
