LoadLevel,101_CT_1,101_CT_2,101_PV_1,101_PV_2,101_PV_3,101_PV_4,101_STEAM_3,101_STEAM_4,102_CT_1,102_CT_2,102_PV_1,102_PV_2,102_STEAM_3,102_STEAM_4,103_PV_1,104_PV_1,107_CC_1,113_CT_1,113_CT_2,113_CT_3,113_CT_4,113_PV_1,115_STEAM_1,115_STEAM_2,115_STEAM_3,116_STEAM_1,118_CC_1,118_RTPV_1,118_RTPV_10,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,119_PV_1,121_NUCLEAR_1,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,122_WIND_1,123_CT_1,123_CT_4,123_CT_5,123_STEAM_2,123_STEAM_3
09-22 07:00:00+02:00,0.0,0.0,0.0708,0.0696,0.07,0.0732,0.0,0.0,0.0,0.0,0.0692,0.0688,0.0,0.0,0.098,0.0704,0.0,0.0,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,0.0,0.0,0.014,0.0064,0.014,0.0132,0.0136,0.0132,0.0136,0.0156,0.0156,0.0136,0.0964,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0727029439600012,0.0,0.0,0.0,0.0,0.0
09-22 08:00:00+02:00,0.0,0.0,0.0764,0.0756,0.076,0.0784,0.0,0.0,0.0,0.0,0.0756,0.0744,0.0,0.0,0.0579611331699962,0.076,0.0,0.0,0.0,0.0,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0212,0.01,0.0212,0.0208,0.0208,0.0203999999999999,0.0208,0.024,0.024,0.0216,0.1436,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
09-22 09:00:00+02:00,0.0,0.0,0.0795999999999999,0.0748,0.0748,0.0768,0.0,0.0,0.0,0.0,0.0744,0.0736,0.0,0.0,0.1704,0.0792,0.0,0.0,0.0,0.0,0.0,0.2012875058499617,0.0,0.0,0.0,0.0,0.0,0.026,0.0124,0.026,0.0252,0.0252,0.0252,0.0256,0.0308,0.0304,0.0276,0.1752,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
09-22 10:00:00+02:00,0.0,0.0,0.0768,0.078,0.078,0.0808,0.0,0.0,0.0,0.0,0.0776,0.0768,0.0,0.0,0.1035968333399912,0.0764,0.0,0.0,0.0,0.0,0.0,0.2956,0.0,0.0,0.0,0.0,0.0,0.0292,0.0144,0.0292,0.0283999999999999,0.0283999999999999,0.0283999999999999,0.0288,0.0348,0.0348,0.0308,0.1956,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
09-22 11:00:00+02:00,0.0,0.0,0.076,0.0772,0.0776,0.0788,0.0,0.0,0.0,0.0,0.0768,0.076,0.0,0.0,0.198,0.0756,0.0,0.0,0.0,0.0,0.0,0.2836,0.0,0.0,0.0,0.0,0.0,0.03,0.0148,0.03,0.03,0.0292,0.0296,0.0296,0.0364,0.0364,0.032,0.2,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0107890401400009,0.0,0.0,0.0,0.0,0.0
09-22 12:00:00+02:00,0.0,0.0,0.0764,0.0752,0.0756,0.0772,0.0,0.0,0.0,0.0,0.0748,0.074,0.0,0.0,0.1884,0.076,0.0,0.0,0.0,0.0,0.0,0.2623999999999999,0.0,0.0,0.0,0.0,0.0,0.0292,0.0148,0.0292,0.0288,0.0288,0.0288,0.0288,0.036,0.0356,0.0316,0.1956,0.1075105636499983,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0452,0.0,0.0,0.0,0.0,0.0
09-22 13:00:00+02:00,0.0,0.0,0.0744,0.0748,0.0748,0.0748,0.0,0.0,0.0,0.0,0.0744,0.0736,0.0,0.0,0.166,0.0744,0.0205791355374544,0.0,0.0,0.0,0.0,0.2636,0.0,0.0,0.0,0.0,0.0,0.0264,0.0132,0.0264,0.026,0.026,0.0256,0.026,0.0324,0.032,0.028,0.1768,0.0926603010225368,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.202,0.0,0.0,0.0,0.0,0.0
09-22 14:00:00+02:00,0.0,0.0,0.0708,0.0712,0.0716,0.0728,0.0,0.0,0.0,0.0,0.0704,0.07,0.0,0.0,0.1344,0.0708,0.1678735471155403,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0208,0.0104,0.0208,0.0212,0.02,0.0203999999999999,0.02,0.026,0.0256,0.0228,0.138,0.1081680910944392,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.2316,0.0,0.0,0.0,0.0,0.0
09-22 15:00:00+02:00,0.0,0.0,0.0584,0.0592,0.0592,0.0596,0.0,0.0,0.0,0.0,0.0576,0.0576,0.0,0.0,0.0795999999999999,0.0592,0.26630381,0.0,0.0,0.0,0.0,0.2048,0.0,0.0,0.1488,0.0,0.0,0.0128,0.0068,0.0128,0.0136,0.012,0.0132,0.012,0.0168,0.0163999999999999,0.0144,0.0864,0.2829072757659427,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.152,0.0,0.0,0.0,0.0223157823940668,0.0
09-22 16:00:00+02:00,0.0,0.0,0.0224,0.028,0.0283999999999999,0.03,0.0,0.0,0.0,0.0,0.0228,0.0232,0.0,0.0,0.0104,0.0276,0.26502814203,0.0,0.0,0.0,0.0,0.0832,0.0,0.0,0.1488,0.0600883103995213,0.0,0.0032,0.002,0.0032,0.0044,0.0028,0.004,0.002,0.0056,0.0052,0.0048,0.0192,0.2733251857804841,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.2052,0.0,0.0,0.0,0.1488,0.322
09-22 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.0,0.0,0.0108022180528468,0.0,0.0,0.0,0.262119619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4990454762171522,0.0,0.0,0.0,0.1488,0.322
09-22 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0744799999999999,0.0584436218295567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26075890646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4962205391804426,0.0,0.0,0.0,0.1488,0.322
09-22 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0036962105262621,0.0744799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25609846612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.1079903269208075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4901800240329299,0.0,0.0,0.0,0.1488,0.322
09-22 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225381901478247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25082570509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0548849174939106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1235772629882626,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.3604,0.0,0.0,0.0,0.1488,0.322
09-22 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24249134092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4779849805281916,0.0,0.0,0.0,0.05952,0.3130062516718083
09-22 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23504143987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2651146486060212,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.2076,0.0,0.0,0.0,0.05952,0.1558687406239801
09-22 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23046604404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1522778466655584,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.3172,0.0,0.0,0.0,0.05952,0.0593619134744398
09-23 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22721734288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4671795969126944,0.0,0.0,0.0,0.0,0.0503584779173064
09-23 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22515926522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4657236377652529,0.0,0.0,0.0,0.0069483441347467,0.0
09-23 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22437685553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414147524594599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030006981405404,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.46,0.0,0.0,0.0,0.0,0.0
09-23 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22548243446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4659522594332793,0.0,0.0,0.0,0.0137648118467215,0.0
09-23 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22922439386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4685994580259716,0.0,0.0,0.0,0.0,0.092692327964027
09-23 05:00:00+02:00,0.0,0.0,0.0203999999999999,0.0224,0.0228,0.0232,0.0,0.0,0.0,0.0,0.0203999999999999,0.022,0.0,0.0,0.0004,0.0232,0.23323849582,0.0,0.0,0.0,0.0,0.0504,0.0,0.0,0.1183443751273508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.474054833712652,0.0,0.0,0.0,0.0,0.0
09-23 06:00:00+02:00,0.0,0.0,0.0576,0.0552,0.0556,0.0564,0.0,0.0,0.0,0.0,0.0552,0.0548,0.0,0.0,0.0404,0.0576,0.0,0.0,0.0,0.0,0.0,0.1891999999999999,0.0,0.0,0.0,0.0,0.0,0.006,0.0024,0.006,0.0052,0.0056,0.0052,0.0056,0.0056,0.006,0.0052,0.0388,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.3897568778699974,0.0,0.0,0.0,0.0,0.0
09-23 07:00:00+02:00,0.0,0.0,0.0724,0.0704,0.0708,0.0708,0.0,0.0,0.0,0.0,0.07,0.0692,0.0,0.0,0.0964,0.0724,0.0,0.0,0.0,0.0,0.0,0.2508,0.0,0.0,0.0,0.0,0.0,0.0144,0.0064,0.0144,0.014,0.0136,0.0136,0.0136,0.0152,0.016,0.0136,0.0968,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0956468082999966,0.0,0.0,0.0,0.0,0.0
09-23 08:00:00+02:00,0.0,0.0,0.0772,0.0756,0.0354000741299549,0.0748,0.0,0.0,0.0,0.0,0.076,0.0744,0.0,0.0,0.14,0.0772,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.022,0.01,0.022,0.0212,0.0208,0.0212,0.0212,0.0236,0.0243999999999999,0.0216,0.146,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
09-23 09:00:00+02:00,0.0,0.0,0.0772,0.0152459179699845,0.0764,0.08,0.0,0.0,0.0,0.0,0.0756,0.0748,0.0,0.0,0.1768,0.0768,0.0,0.0,0.0,0.0,0.0,0.2792,0.0,0.0,0.0,0.0,0.0,0.0268,0.012,0.0268,0.026,0.0252,0.026,0.026,0.0272,0.0296,0.0272,0.1764,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
09-23 10:00:00+02:00,0.0,0.0,0.0788,0.076,0.0764,0.08,0.0,0.0,0.0,0.0,0.0756,0.0748,0.0,0.0,0.1944,0.0784,0.0,0.0,0.0,0.0,0.0,0.2864,0.0,0.0,0.0,0.0,0.0,0.0288,0.0104,0.0288,0.0288,0.0276,0.0288,0.0283999999999999,0.0243999999999999,0.0256,0.0268,0.1908,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0103014601500029,0.0,0.0,0.0,0.0,0.0
09-23 11:00:00+02:00,0.0,0.0,0.078,0.0772,0.0772,0.0795999999999999,0.0,0.0,0.0,0.0,0.0768,0.076,0.0,0.0,0.2,0.0776,0.0,0.0,0.0,0.0,0.0,0.2832,0.0,0.0,0.0,0.0,0.0,0.0296,0.0032,0.0296,0.0292,0.0283999999999999,0.0292,0.0292,0.0116,0.008,0.0068,0.196,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.1717935927600027,0.0,0.0,0.0,0.0,0.0
09-23 12:00:00+02:00,0.0,0.0,0.076,0.0776,0.0776,0.08,0.0,0.0,0.0,0.0,0.0768,0.076,0.0,0.0,0.1924,0.0756,0.0,0.0,0.0,0.0,0.0,0.2764,0.0,0.0,0.0,0.0,0.0,0.0283999999999999,0.0044,0.0283999999999999,0.028,0.0272,0.028,0.028,0.006,0.0108,0.0016,0.1891999999999999,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.3210930731499997,0.0,0.0,0.0,0.0,0.0
09-23 13:00:00+02:00,0.0,0.0,0.0728,0.0756,0.076,0.0768,0.0,0.0,0.0,0.0,0.0752,0.0744,0.0,0.0,0.1648,0.0724,0.12651978257786,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0232,0.0044,0.0232,0.0224,0.0216,0.0243999999999999,0.0228,0.0092,0.0112,0.0044,0.164,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.3767753432221626,0.0,0.0,0.0,0.0,0.0
09-23 14:00:00+02:00,0.0,0.0,0.0692,0.0692,0.0704,0.0688,0.0,0.0,0.0,0.0,0.0696,0.0692,0.0,0.0,0.1124,0.0692,0.26926335972,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0619537398469603,0.0,0.0,0.0184,0.0004,0.0184,0.0188,0.016,0.0172,0.0163999999999999,0.0012,0.0008,0.0004,0.1256,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4393875019830355,0.0,0.0,0.0,0.0,0.0
09-23 15:00:00+02:00,0.0,0.0,0.056,0.06,0.06,0.0604,0.0,0.0,0.0,0.0,0.0584,0.0584,0.0,0.0,0.0776,0.0564,0.27018184066,0.0,0.0,0.0,0.0,0.2056,0.0,0.0,0.1488,0.0,0.0,0.012,0.0028,0.012,0.0132,0.0112,0.0128,0.0116,0.0012,0.0064,0.0064,0.082,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4695301717694033,0.0,0.0,0.0,0.05952,0.0607139545405971
09-23 16:00:00+02:00,0.0,0.0,0.0208,0.0272,0.0272,0.0288,0.0,0.0131447906115023,0.0,0.0,0.022,0.0224,0.0,0.0,0.0072,0.0256,0.26844693219,0.0,0.0,0.0,0.0,0.0784,0.0,0.0,0.1488,0.1488,0.0,0.0024,0.0,0.0024,0.0036,0.0016,0.0036,0.0016,0.0,0.0,0.0,0.0132,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4955983310384972,0.0,0.0,0.0,0.1488,0.322
09-23 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.0,0.0,0.0705966070081554,0.0,0.0,0.0,0.26514720435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.5052524476818426,0.0,0.0,0.0,0.1488,0.322
09-23 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.0,0.0,0.0531285838674783,0.0,0.0,0.0,0.26426274124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.5034391751925202,0.0,0.0,0.0,0.1488,0.322
09-23 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0426428244639309,0.0744799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25978939884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.1451641133179955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4945219566480739,0.0,0.0,0.0,0.1488,0.322
09-23 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634590566923258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25470373578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0939430898277171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4885392936799564,0.0,0.0,0.0,0.1488,0.322
09-23 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24643740721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4807765717580483,0.0,0.0,0.0,0.1337589052319492,0.322
09-23 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23902152398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4755303053487671,0.0,0.0,0.0,0.05952,0.2398189175212289
09-23 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23388483425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4718964235801112,0.0,0.0,0.0,0.05952,0.1314729630498866
09-24 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23126546263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4700433845133318,0.0,0.0,0.0,0.05952,0.0762237008366697
09-24 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22959858978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4688641778309694,0.0,0.0,0.0,0.0,0.1005850793590287
09-24 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22866309995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4682023781990834,0.0,0.0,0.0,0.0,0.0808532006509211
09-24 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22973466104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4689604396583838,0.0,0.0,0.0,0.05952,0.0439351711116156
09-24 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23362970064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4717159328056119,0.0,0.0,0.0,0.05952,0.1260915410043887
09-24 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.23801799852,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4748823510712027,0.0,0.0,0.0,0.05952,0.2173900166687958
09-24 06:00:00+02:00,0.0,0.0,0.0,0.006,0.0048,0.0,0.0,0.0,0.0,0.0,0.0212,0.0,0.0,0.0,0.0416,0.026,0.24123268185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.006,0.0024,0.006,0.0052,0.0056,0.0052,0.0052,0.006,0.006,0.0052,0.038,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4451135455887287,0.0,0.0,0.0,0.05952,0.1280389184812742
09-24 07:00:00+02:00,0.0,0.0,0.0484,0.0276,0.056,0.0596,0.0,0.0,0.0,0.0,0.0208,0.0384,0.0,0.0,0.0955999999999999,0.0184,0.2233291675700504,0.0,0.0,0.0,0.0,0.1128,0.0,0.0,0.0,0.0,0.0,0.014,0.0064,0.014,0.0136,0.0132,0.0136,0.0132,0.0152,0.0152,0.0132,0.0948,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.3652756073899659,0.0,0.0,0.0,0.0,0.0
09-24 08:00:00+02:00,0.0,0.0,0.0712,0.0728,0.0732,0.0768,0.0,0.0,0.0,0.0,0.0668,0.0736,0.0,0.0,0.134,0.0752,0.0,0.0,0.0,0.0,0.0,0.2716,0.0,0.0,0.0,0.0,0.0,0.0208,0.01,0.0208,0.0203999999999999,0.0196,0.0203999999999999,0.0196,0.0243999999999999,0.024,0.0216,0.138,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.1281628902099978,0.0,0.0,0.0,0.0,0.0
09-24 09:00:00+02:00,0.0,0.0,0.0804,0.0768,0.0776,0.08,0.0,0.0,0.0,0.0,0.0788,0.0776,0.0,0.0,0.1724,0.0804,0.0,0.0,0.0,0.0,0.0,0.2904,0.0,0.0,0.0,0.0,0.0,0.026,0.0124,0.026,0.0256,0.0248,0.0252,0.0248,0.03,0.0304,0.028,0.1728,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0426160806800015,0.0,0.0,0.0,0.0,0.0
09-24 10:00:00+02:00,0.0,0.0,0.0804,0.08,0.0808,0.0764,0.0,0.0,0.0,0.0,0.0812,0.0804,0.0,0.0,0.188,0.0795999999999999,0.0,0.0,0.0,0.0,0.0,0.2904,0.0,0.0,0.0,0.0,0.0,0.0283999999999999,0.014,0.0283999999999999,0.028,0.0272,0.028,0.0268,0.034,0.034,0.0316,0.1872,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0685741958900025,0.0,0.0,0.0,0.0,0.0
09-24 11:00:00+02:00,0.0,0.0,0.0784,0.0776,0.076,0.0567999999999999,0.0,0.0,0.0,0.0,0.076,0.0784,0.0,0.0,0.1484,0.0768,0.0,0.0,0.0,0.0,0.0,0.2876,0.0,0.0,0.0,0.0,0.0,0.0296,0.0148,0.0296,0.0304,0.0283999999999999,0.03,0.0283999999999999,0.036,0.036,0.0327999999999999,0.1948,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.2018079906799973,0.0,0.0,0.0,0.0,0.0
09-24 12:00:00+02:00,0.0,0.0,0.0716,0.0736,0.0456,0.0452,0.0,0.0,0.0,0.0,0.0024,0.0496,0.0,0.0,0.0824,0.0584,0.2630799354198589,0.0,0.0,0.0,0.0,0.2848,0.0,0.0,0.0,0.0,0.0,0.0292,0.0144,0.0292,0.0292,0.0276,0.0292,0.0276,0.0352,0.0352,0.032,0.1904,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.2617570020801627,0.0,0.0,0.0,0.0,0.0
